s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_3@TE0_1@TE0_re,s_3@TE0_1@TE0_im,s_4@TE0_1@TE0_re,s_4@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,s_3@TE0_2@TE0_re,s_3@TE0_2@TE0_im,s_4@TE0_2@TE0_re,s_4@TE0_2@TE0_im,s_1@TE0_3@TE0_re,s_1@TE0_3@TE0_im,s_2@TE0_3@TE0_re,s_2@TE0_3@TE0_im,s_3@TE0_3@TE0_re,s_3@TE0_3@TE0_im,s_4@TE0_3@TE0_re,s_4@TE0_3@TE0_im,s_1@TE0_4@TE0_re,s_1@TE0_4@TE0_im,s_2@TE0_4@TE0_re,s_2@TE0_4@TE0_im,s_3@TE0_4@TE0_re,s_3@TE0_4@TE0_im,s_4@TE0_4@TE0_re,s_4@TE0_4@TE0_im,wavelength_μm
-0.0177007253242924,0.0035351991122296,0.0011590526207637,0.0045418985247366,0.4084141101417459,-0.5604119836834336,-0.563090195601752,-0.400160524884452,0.0011590526207637,0.0045418985247366,-0.0177007253242924,0.0035351991122296,-0.563090195601752,-0.400160524884452,0.4084141101417459,-0.5604119836834336,0.4084141101417459,-0.5604119836834336,-0.563090195601752,-0.400160524884452,-0.0177007253242924,0.0035351991122296,0.0011590526207637,0.0045418985247366,-0.563090195601752,-0.400160524884452,0.4084141101417459,-0.5604119836834336,0.0011590526207637,0.0045418985247366,-0.0177007253242924,0.0035351991122296,1.5
-0.0172183497643795,0.0033475800236941,0.001907884423364,0.0042671722314385,0.3408489261374446,-0.6040015854275832,-0.6055612321998,-0.3322676548874048,0.001907884423364,0.0042671722314385,-0.0172183497643795,0.0033475800236941,-0.6055612321998,-0.3322676548874048,0.3408489261374446,-0.6040015854275832,0.3408489261374446,-0.6040015854275832,-0.6055612321998,-0.3322676548874048,-0.0172183497643795,0.0033475800236941,0.001907884423364,0.0042671722314385,-0.6055612321998,-0.3322676548874048,0.3408489261374446,-0.6040015854275832,0.001907884423364,0.0042671722314385,-0.0172183497643795,0.0033475800236941,1.5001
-0.0167782587546263,0.003080434592883,0.0025975305264545,0.0038665565039762,0.2686895325983322,-0.6394853915908009,-0.6398784380490866,-0.2599445652197443,0.0025975305264545,0.0038665565039762,-0.0167782587546263,0.003080434592883,-0.6398784380490866,-0.2599445652197443,0.2686895325983322,-0.6394853915908009,0.2686895325983322,-0.6394853915908009,-0.6398784380490866,-0.2599445652197443,-0.0167782587546263,0.003080434592883,0.0025975305264545,0.0038665565039762,-0.6398784380490866,-0.2599445652197443,0.2686895325983322,-0.6394853915908009,0.0025975305264545,0.0038665565039762,-0.0167782587546263,0.003080434592883,1.5002
-0.016393814721704,0.0027431051507849,0.0032064591006315,0.0033523160050081,0.1929029648444088,-0.6663858765851998,-0.6655912498617793,-0.184166746751469,0.0032064591006315,0.0033523160050081,-0.016393814721704,0.0027431051507849,-0.6655912498617793,-0.184166746751469,0.1929029648444088,-0.6663858765851998,0.1929029648444088,-0.6663858765851998,-0.6655912498617793,-0.184166746751469,-0.016393814721704,0.0027431051507849,0.0032064591006315,0.0033523160050081,-0.6655912498617793,-0.184166746751469,0.1929029648444088,-0.6663858765851998,0.0032064591006315,0.0033523160050081,-0.016393814721704,0.0027431051507849,1.5003
-0.0160762939801738,0.0023472331226901,0.0037156473268723,0.0027405006431304,0.1145052707235789,-0.684340101531847,-0.6823653745141288,-0.1059536303829472,0.0037156473268723,0.0027405006431304,-0.0160762939801738,0.0023472331226901,-0.6823653745141288,-0.1059536303829472,0.1145052707235789,-0.684340101531847,0.1145052707235789,-0.684340101531847,-0.6823653745141288,-0.1059536303829472,-0.0160762939801738,0.0023472331226901,0.0037156473268723,0.0027405006431304,-0.6823653745141288,-0.1059536303829472,0.1145052707235789,-0.684340101531847,0.0037156473268723,0.0027405006431304,-0.0160762939801738,0.0023472331226901,1.5004
-0.0158344762012378,0.001906273685126,0.0041092711584751,0.002050428754931,0.0345480508070258,-0.6931047396417268,-0.6899867294457126,-0.0263547716460332,0.0041092711584751,0.002050428754931,-0.0158344762012378,0.001906273685126,-0.6899867294457126,-0.0263547716460332,0.0345480508070258,-0.6931047396417268,0.0345480508070258,-0.6931047396417268,-0.6899867294457126,-0.0263547716460332,-0.0158344762012378,0.001906273685126,0.0041092711584751,0.002050428754931,-0.6899867294457126,-0.0263547716460332,0.0345480508070258,-0.6931047396417268,0.0041092711584751,0.002050428754931,-0.0158344762012378,0.001906273685126,1.5005
-0.0156743548893888,0.0014349336854558,0.0043752866281247,0.0013040398446285,-0.0458955390932162,-0.6925595371983382,-0.688363742383776,0.0535642447900113,0.0043752866281247,0.0013040398446285,-0.0156743548893888,0.0014349336854558,-0.688363742383776,0.0535642447900113,-0.0458955390932162,-0.6925595371983382,-0.0458955390932162,-0.6925595371983382,-0.688363742383776,0.0535642447900113,-0.0156743548893888,0.0014349336854558,0.0043752866281247,0.0013040398446285,-0.688363742383776,0.0535642447900113,-0.0458955390932162,-0.6925595371983382,0.0043752866281247,0.0013040398446285,-0.0156743548893888,0.0014349336854558,1.5006
-0.0155989836449401,0.000948565712343,0.0045058773523592,0.0005251399687565,-0.1257451425372676,-0.6827091429797131,-0.6775280093619587,0.1327359841670872,0.0045058773523592,0.0005251399687565,-0.0155989836449401,0.000948565712343,-0.6775280093619587,0.1327359841670872,-0.1257451425372676,-0.6827091429797131,-0.1257451425372676,-0.6827091429797131,-0.6775280093619587,0.1327359841670872,-0.0155989836449401,0.000948565712343,0.0045058773523592,0.0005251399687565,-0.6775280093619587,0.1327359841670872,-0.1257451425372676,-0.6827091429797131,0.0045058773523592,0.0005251399687565,-0.0155989836449401,0.000948565712343,1.5007
-0.0156084632656057,0.00046255391227,0.004497747711042,-0.0002614321800925,-0.2039277223484431,-0.6636832603238522,-0.6576333344440574,0.2101052343780331,0.004497747711042,-0.0002614321800925,-0.0156084632656057,0.00046255391227,-0.6576333344440574,0.2101052343780331,-0.2039277223484431,-0.6636832603238522,-0.2039277223484431,-0.6636832603238522,-0.6576333344440574,0.2101052343780331,-0.0156084632656057,0.00046255391227,0.004497747711042,-0.0002614321800925,-0.6576333344440574,0.2101052343780331,-0.2039277223484431,-0.6636832603238522,0.004497747711042,-0.0002614321800925,-0.0156084632656057,0.00046255391227,1.5008
-0.0157000646746696,-8.273214411437327e-06,0.0043522469718599,-0.0010306863744518,-0.2793920455369442,-0.6357350999587273,-0.6289531964574029,0.2846427925700196,0.0043522469718599,-0.0010306863744518,-0.0157000646746696,-8.273214411437327e-06,-0.6289531964574029,0.2846427925700196,-0.2793920455369442,-0.6357350999587273,-0.2793920455369442,-0.6357350999587273,-0.6289531964574029,0.2846427925700196,-0.0157000646746696,-8.273214411437327e-06,0.0043522469718599,-0.0010306863744518,-0.6289531964574029,0.2846427925700196,-0.2793920455369442,-0.6357350999587273,0.0043522469718599,-0.0010306863744518,-0.0157000646746696,-8.273214411437327e-06,1.5009
