s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_3@TE0_1@TE0_re,s_3@TE0_1@TE0_im,s_4@TE0_1@TE0_re,s_4@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,s_3@TE0_2@TE0_re,s_3@TE0_2@TE0_im,s_4@TE0_2@TE0_re,s_4@TE0_2@TE0_im,s_1@TE0_3@TE0_re,s_1@TE0_3@TE0_im,s_2@TE0_3@TE0_re,s_2@TE0_3@TE0_im,s_3@TE0_3@TE0_re,s_3@TE0_3@TE0_im,s_4@TE0_3@TE0_re,s_4@TE0_3@TE0_im,s_1@TE0_4@TE0_re,s_1@TE0_4@TE0_im,s_2@TE0_4@TE0_re,s_2@TE0_4@TE0_im,s_3@TE0_4@TE0_re,s_3@TE0_4@TE0_im,s_4@TE0_4@TE0_re,s_4@TE0_4@TE0_im,wavelength_μm
-0.0066299839947644,0.0064681256439511,-0.00578781108976,0.0022811104605833,0.421287106774653,0.8887375727683853,0.0057878176073553,-0.0022809097614824,-0.00578781108976,0.0022811104605833,-0.0066299839947644,0.0064681256439511,0.0057878176073553,-0.0022809097614824,0.421287106774653,0.8887375727683853,0.421287106774653,0.8887375727683853,0.0057878176073553,-0.0022809097614824,-0.0066299839947644,0.0064681256439511,-0.00578781108976,0.0022811104605833,0.0057878176073553,-0.0022809097614824,0.421287106774653,0.8887375727683853,-0.00578781108976,0.0022811104605833,-0.0066299839947644,0.0064681256439511,1.5
-0.0065390898196802,0.0064511932823061,-0.0057782749809073,0.002303832798214,0.4251851957783708,0.8868795801197797,0.0057782836227936,-0.00230363234095,-0.0057782749809073,0.002303832798214,-0.0065390898196802,0.0064511932823061,0.0057782836227936,-0.00230363234095,0.4251851957783708,0.8868795801197797,0.4251851957783708,0.8868795801197797,0.0057782836227936,-0.00230363234095,-0.0065390898196802,0.0064511932823061,-0.0057782749809073,0.002303832798214,0.0057782836227936,-0.00230363234095,0.4251851957783708,0.8868795801197797,-0.0057782749809073,0.002303832798214,-0.0065390898196802,0.0064511932823061,1.5001
-0.0064484402327528,0.0064334930436874,-0.0057686521625865,0.002326509330165,0.4290745571097501,0.8850047034341456,0.0057686629243447,-0.0023263091398988,-0.0057686521625865,0.002326509330165,-0.0064484402327528,0.0064334930436874,0.0057686629243447,-0.0023263091398988,0.4290745571097501,0.8850047034341456,0.4290745571097501,0.8850047034341456,0.0057686629243447,-0.0023263091398988,-0.0064484402327528,0.0064334930436874,-0.0057686521625865,0.002326509330165,0.0057686629243447,-0.0023263091398988,0.4290745571097501,0.8850047034341456,-0.0057686521625865,0.002326509330165,-0.0064484402327528,0.0064334930436874,1.5002
-0.0063580414474874,0.0064150275457838,-0.0057589428637891,0.0023491397711186,0.4329551184475527,0.8831129859389762,0.0057589557407077,-0.0023489398729462,-0.0057589428637891,0.0023491397711186,-0.0063580414474874,0.0064150275457838,0.0057589557407077,-0.0023489398729462,0.4329551184475527,0.8831129859389762,0.4329551184475527,0.8831129859389762,0.0057589557407077,-0.0023489398729462,-0.0063580414474874,0.0064150275457838,-0.0057589428637891,0.0023491397711186,0.0057589557407077,-0.0023489398729462,0.4329551184475527,0.8831129859389762,-0.0057589428637891,0.0023491397711186,-0.0063580414474874,0.0064150275457838,1.5003
-0.0062678996515482,0.006395799456244,-0.0057491473138713,0.002371723836826,0.4368268076935678,0.8812044711694034,0.0057491623009481,-0.0023715242557747,-0.0057491473138713,0.002371723836826,-0.0062678996515482,0.006395799456244,0.0057491623009481,-0.0023715242557747,0.4368268076935678,0.8812044711694034,0.4368268076935678,0.8812044711694034,0.0057491623009481,-0.0023715242557747,-0.0062678996515482,0.006395799456244,-0.0057491473138713,0.002371723836826,0.0057491623009481,-0.0023715242557747,0.4368268076935678,0.8812044711694034,-0.0057491473138713,0.002371723836826,-0.0062678996515482,0.006395799456244,1.5004
-0.0061780210063677,0.0063758114924381,-0.0057392657425519,0.0023942612440991,0.4406895529737921,0.8792792029670845,0.0057392828344951,-0.0023940620051239,-0.0057392657425519,0.0023942612440991,-0.0061780210063677,0.0063758114924381,0.0057392828344951,-0.0023940620051239,0.4406895529737921,0.8792792029670845,0.4406895529737921,0.8792792029670845,0.0057392828344951,-0.0023940620051239,-0.0061780210063677,0.0063758114924381,-0.0057392657425519,0.0023942612440991,0.0057392828344951,-0.0023940620051239,0.4406895529737921,0.8792792029670845,-0.0057392657425519,0.0023942612440991,-0.0061780210063677,0.0063758114924381,1.5005
-0.0060884116467485,0.0063550664211955,-0.0057292983799081,0.0024167517108046,0.4445432826398779,0.877337225478925,0.0057293175711359,-0.0024165528387861,-0.0057292983799081,0.0024167517108046,-0.0060884116467485,0.0063550664211955,0.0057293175711359,-0.0024165528387861,0.4445432826398779,0.877337225478925,0.4445432826398779,0.877337225478925,0.0057293175711359,-0.0024165528387861,-0.0060884116467485,0.0063550664211955,-0.0057292983799081,0.0024167517108046,0.0057293175711359,-0.0024165528387861,0.4445432826398779,0.877337225478925,-0.0057292983799081,0.0024167517108046,-0.0060884116467485,0.0063550664211955,1.5006
-0.0059990776804569,0.0063335670585411,-0.0057192454563723,0.0024391949558569,0.4483879252703434,0.875378583155928,0.0057192667410151,-0.0024389964755972,-0.0057192454563723,0.0024391949558569,-0.0059990776804569,0.0063335670585411,0.0057192667410151,-0.0024389964755972,0.4483879252703434,0.875378583155928,0.4483879252703434,0.875378583155928,0.0057192667410151,-0.0024389964755972,-0.0059990776804569,0.0063335670585411,-0.0057192454563723,0.0024391949558569,0.0057192667410151,-0.0024389964755972,0.4483879252703434,0.875378583155928,-0.0057192454563723,0.0024391949558569,-0.0059990776804569,0.0063335670585411,1.5007
-0.0059100251878404,0.0063113162694474,-0.0057091072027291,0.0024615906992117,0.4522234096719191,0.8734033207519207,0.005709130574631,-0.0024613926354308,-0.0057091072027291,0.0024615906992117,-0.0059100251878404,0.0063113162694474,0.005709130574631,-0.0024613926354308,0.4522234096719191,0.8734033207519207,0.4522234096719191,0.8734033207519207,0.005709130574631,-0.0024613926354308,-0.0059100251878404,0.0063113162694474,-0.0057091072027291,0.0024615906992117,0.005709130574631,-0.0024613926354308,0.4522234096719191,0.8734033207519207,-0.0057091072027291,0.0024615906992117,-0.0059100251878404,0.0063113162694474,1.5008
-0.0058212602214271,0.0062883169675637,-0.0056988838501119,0.0024839386618592,0.4560496648808748,0.8714114833224028,0.0056989093028305,-0.0024837410391926,-0.0056988838501119,0.0024839386618592,-0.0058212602214271,0.0062883169675637,0.0056989093028305,-0.0024837410391926,0.4560496648808748,0.8714114833224028,0.4560496648808748,0.8714114833224028,0.0056989093028305,-0.0024837410391926,-0.0058212602214271,0.0062883169675637,-0.0056988838501119,0.0024839386618592,0.0056989093028305,-0.0024837410391926,0.4560496648808748,0.8714114833224028,-0.0056988838501119,0.0024839386618592,-0.0058212602214271,0.0062883169675637,1.5009
-0.0057327888055498,0.006264572114954,-0.0056885756300003,0.0025062385658173,0.4598666201642533,0.8694031162232433,0.0056886031568082,-0.0025060414088128,-0.0056885756300003,0.0025062385658173,-0.0057327888055498,0.006264572114954,0.0056886031568082,-0.0025060414088128,0.4598666201642533,0.8694031162232433,0.4598666201642533,0.8694031162232433,0.0056886031568082,-0.0025060414088128,-0.0057327888055498,0.006264572114954,-0.0056885756300003,0.0025062385658173,0.0056886031568082,-0.0025060414088128,0.4598666201642533,0.8694031162232433,-0.0056885756300003,0.0025062385658173,-0.0057327888055498,0.006264572114954,1.501
-0.0056446169359525,0.0062400847218238,-0.0056781827742153,0.0025284901341262,0.4636742050211636,0.8673782651095389,0.0056782123681026,-0.0025282934672395,-0.0056781827742153,0.0025284901341262,-0.0056446169359525,0.0062400847218238,0.0056782123681026,-0.0025282934672395,0.4636742050211636,0.8673782651095389,0.4636742050211636,0.8673782651095389,0.0056782123681026,-0.0025282934672395,-0.0056446169359525,0.0062400847218238,-0.0056781827742153,0.0025284901341262,0.0056782123681026,-0.0025282934672395,0.4636742050211636,0.8673782651095389,-0.0056781827742153,0.0025284901341262,-0.0056446169359525,0.0062400847218238,1.5011
-0.0055567505794095,0.0062148578462425,-0.0056677055149204,0.0025506930908387,0.4674723491840667,0.8653369759343127,0.0056677371685935,-0.0025504969384323,-0.0056677055149204,0.0025506930908387,-0.0055567505794095,0.0062148578462425,0.0056677371685935,-0.0025504969384323,0.4674723491840667,0.8653369759343127,0.4674723491840667,0.8653369759343127,0.0056677371685935,-0.0025504969384323,-0.0055567505794095,0.0062148578462425,-0.0056677055149204,0.0025506930908387,0.0056677371685935,-0.0025504969384323,0.4674723491840667,0.8653369759343127,-0.0056677055149204,0.0025506930908387,-0.0055567505794095,0.0062148578462425,1.5012
-0.0054691956733391,0.0061888945938839,-0.0056571440846152,0.0025728471610173,0.4712609826200572,0.8632792949472857,0.0056571777904998,-0.0025726515473552,-0.0056571440846152,0.0025728471610173,-0.0054691956733391,0.0061888945938839,0.0056571777904998,-0.0025726515473552,0.4712609826200572,0.8632792949472857,0.4712609826200572,0.8632792949472857,0.0056571777904998,-0.0025726515473552,-0.0054691956733391,0.0061888945938839,-0.0056571440846152,0.0025728471610173,0.0056571777904998,-0.0025726515473552,0.4712609826200572,0.8632792949472857,-0.0056571440846152,0.0025728471610173,-0.0054691956733391,0.0061888945938839,1.5013
-0.0053819581254397,0.0061621981177249,-0.0056464987161335,0.0025949520707253,0.475040035532119,0.8612052686936166,0.0056465344663743,-0.0025947570199721,-0.0056464987161335,0.0025949520707253,-0.0053819581254397,0.0061621981177249,0.0056465344663743,-0.0025947570199721,0.475040035532119,0.8612052686936166,0.475040035532119,0.8612052686936166,0.0056465344663743,-0.0025947570199721,-0.0053819581254397,0.0061621981177249,-0.0056464987161335,0.0025949520707253,0.0056465344663743,-0.0025947570199721,0.475040035532119,0.8612052686936166,-0.0056464987161335,0.0025949520707253,-0.0053819581254397,0.0061621981177249,1.5014
-0.005295043813302,0.0061347716177811,-0.0056357696426426,0.0026170075470204,0.478809438360348,0.8591149440126815,0.0056358074291063,-0.0026168130832363,-0.0056357696426426,0.0026170075470204,-0.005295043813302,0.0061347716177811,0.0056358074291063,-0.0026168130832363,0.478809438360348,0.8591149440126815,0.478809438360348,0.8591149440126815,0.0056358074291063,-0.0026168130832363,-0.005295043813302,0.0061347716177811,-0.0056357696426426,0.0026170075470204,0.0056358074291063,-0.0026168130832363,0.478809438360348,0.8591149440126815,-0.0056357696426426,0.0026170075470204,-0.005295043813302,0.0061347716177811,1.5015
-0.0052084585840388,0.0061066183408304,-0.0056249570976374,0.0026390133179501,0.4825691217832295,0.857008368036793,0.0056249969119142,-0.0026388194650875,-0.0056249570976374,0.0026390133179501,-0.0052084585840388,0.0061066183408304,0.0056249969119142,-0.0026388194650875,0.4825691217832295,0.857008368036793,0.4825691217832295,0.857008368036793,0.0056249969119142,-0.0026388194650875,-0.0052084585840388,0.0061066183408304,-0.0056249570976374,0.0026390133179501,0.0056249969119142,-0.0026388194650875,0.4825691217832295,0.857008368036793,-0.0056249570976374,0.0026390133179501,-0.0052084585840388,0.0061066183408304,1.5016
-0.0051222082539211,0.0060777415800799,-0.0056140613149429,0.0026609691125414,0.4863190167188703,0.8548855881899434,0.0056141031483451,-0.0026607758944444,-0.0056140613149429,0.0026609691125414,-0.0051222082539211,0.0060777415800799,0.0056141031483451,-0.0026607758944444,0.4863190167188703,0.8548855881899434,0.4863190167188703,0.8548855881899434,0.0056141031483451,-0.0026607758944444,-0.0051222082539211,0.0060777415800799,-0.0056140613149429,0.0026609691125414,0.0056141031483451,-0.0026607758944444,0.4863190167188703,0.8548855881899434,-0.0056140613149429,0.0026609691125414,-0.0051222082539211,0.0060777415800799,1.5017
-0.005036298608013,0.0060481446749456,-0.0056030825287074,0.0026828746607978,0.4900590543262391,0.8527466521864959,0.0056031263722724,-0.0026826821011974,-0.0056030825287074,0.0026828746607978,-0.005036298608013,0.0060481446749456,0.0056031263722724,-0.0026826821011974,0.4900590543262391,0.8527466521864959,0.4900590543262391,0.8527466521864959,0.0056031263722724,-0.0026826821011974,-0.005036298608013,0.0060481446749456,-0.0056030825287074,0.0026828746607978,0.0056031263722724,-0.0026826821011974,0.4900590543262391,0.8527466521864959,-0.0056030825287074,0.0026828746607978,-0.005036298608013,0.0060481446749456,1.5018
-0.004950735399791,0.0060178310106922,-0.0055920209734012,0.0027047296936919,0.4937891660063592,0.8505916080299593,0.0055920668178952,-0.0027045378162017,-0.0055920209734012,0.0027047296936919,-0.004950735399791,0.0060178310106922,0.0055920668178952,-0.0027045378162017,0.4937891660063592,0.8505916080299593,0.4937891660063592,0.8505916080299593,0.0055920668178952,-0.0027045378162017,-0.004950735399791,0.0060178310106922,-0.0055920209734012,0.0027047296936919,0.0055920668178952,-0.0027045378162017,0.4937891660063592,0.8505916080299593,-0.0055920209734012,0.0027047296936919,-0.004950735399791,0.0060178310106922,1.5019
-0.004865524350803,0.0059868040181757,-0.005580876883818,0.0027265339431571,0.4975092834035683,0.8484205040116938,0.005580924719734,-0.0027263427712725,-0.005580876883818,0.0027265339431571,-0.004865524350803,0.0059868040181757,0.005580924719734,-0.0027263427712725,0.4975092834035683,0.8484205040116938,0.4975092834035683,0.8484205040116938,0.005580924719734,-0.0027263427712725,-0.004865524350803,0.0059868040181757,-0.005580876883818,0.0027265339431571,0.005580924719734,-0.0027263427712725,0.4975092834035683,0.8484205040116938,-0.005580876883818,0.0027265339431571,-0.004865524350803,0.0059868040181757,1.502
-0.0047806711502961,0.0059550671735385,-0.0055696504950683,0.0027482871420836,0.5012193384067283,0.8462333887095906,0.0055697003126281,-0.0027480966991784,-0.0055696504950683,0.0027482871420836,-0.0047806711502961,0.0059550671735385,0.0055697003126281,-0.0027480966991784,0.5012193384067283,0.8462333887095906,0.5012193384067283,0.8462333887095906,0.0055697003126281,-0.0027480966991784,-0.0047806711502961,0.0059550671735385,-0.0055696504950683,0.0027482871420836,0.0055697003126281,-0.0027480966991784,0.5012193384067283,0.8462333887095906,-0.0055696504950683,0.0027482871420836,-0.0047806711502961,0.0059550671735385,1.5021
-0.0046961814548693,0.0059226239979064,-0.0055583420425807,0.0027699890243102,0.5049192631503493,0.8440303109868298,0.0055583938317381,-0.0027697993336325,-0.0055583420425807,0.0027699890243102,-0.0046961814548693,0.0059226239979064,0.0055583938317381,-0.0027697993336325,0.5049192631503493,0.8440303109868298,0.5049192631503493,0.8440303109868298,0.0055583938317381,-0.0027697993336325,-0.0046961814548693,0.0059226239979064,-0.0055583420425807,0.0027699890243102,0.0055583938317381,-0.0027697993336325,0.5049192631503493,0.8440303109868298,-0.0055583420425807,0.0027699890243102,-0.0046961814548693,0.0059226239979064,1.5022
-0.0046120608881165,0.0058894780570701,-0.005546951762097,0.0027916393246198,0.5086089900159129,0.8418113199905254,0.0055470055125391,-0.0027914504092892,-0.005546951762097,0.0027916393246198,-0.0046120608881165,0.0058894780570701,0.0055470055125391,-0.0027914504092892,0.5086089900159129,0.8418113199905254,0.5086089900159129,0.8418113199905254,0.0055470055125391,-0.0027914504092892,-0.0046120608881165,0.0058894780570701,-0.005546951762097,0.0027916393246198,0.0055470055125391,-0.0027914504092892,0.5086089900159129,0.8418113199905254,-0.005546951762097,0.0027916393246198,-0.0046120608881165,0.0058894780570701,1.5023
