s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,wavelength_μm
-0.0162845751523319,0.0445400032734465,-0.4614186728744859,0.3656474245165834,-0.4614186728744859,0.3656474245165834,-0.0162845751523319,0.0445400032734465,1.5616
-0.0159873196795185,0.0445910991418796,-0.4582286702615238,0.3708353857954086,-0.4582286702615238,0.3708353857954086,-0.0159873196795185,0.0445910991418796,1.5617
-0.0156902216446884,0.0446457664899299,-0.454977752042166,0.375994219758235,-0.454977752042166,0.375994219758235,-0.0156902216446884,0.0446457664899299,1.5618
-0.0153928319410503,0.0447039910087264,-0.4516661895141718,0.3811231716408898,-0.4516661895141718,0.3811231716408898,-0.0153928319410503,0.0447039910087264,1.5619
-0.0150947043250755,0.0447657265119892,-0.4482942642627692,0.3862214889892081,-0.4482942642627692,0.3862214889892081,-0.0150947043250755,0.0447657265119892,1.562
-0.0147953975738415,0.0448308952559872,-0.4448622681552344,0.3912884218399272,-0.4448622681552344,0.3912884218399272,-0.0147953975738415,0.0448308952559872,1.5621
-0.0144944776105613,0.0448993884067889,-0.4413705033301762,0.3963232229021618,-0.4413705033301762,0.3963232229021618,-0.0144944776105613,0.0448993884067889,1.5622
-0.0141915195873755,0.0449710666515926,-0.4378192821813436,0.401325147739396,-0.4378192821813436,0.401325147739396,-0.0141915195873755,0.0449710666515926,1.5623
-0.0138861099159381,0.0450457609502873,-0.4342089273359981,0.4062934549516651,-0.4342089273359981,0.4062934549516651,-0.0138861099159381,0.0450457609502873,1.5624
-0.0135778482360082,0.045123273422604,-0.4305397716278708,0.4112274063576409,-0.4305397716278708,0.4112274063576409,-0.0135778482360082,0.045123273422604,1.5625
-0.0132663493126,0.0452033783655183,-0.4268121580647586,0.4161262671763396,-0.4268121580647586,0.4161262671763396,-0.0132663493126,0.0452033783655183,1.5626
-0.0129512448534002,0.0452858233950308,-0.423026439790621,0.4209893062083671,-0.423026439790621,0.4209893062083671,-0.0129512448534002,0.0452858233950308,1.5627
-0.0126321852376897,0.0453703307056857,-0.4191829800424692,0.4258157960162114,-0.4191829800424692,0.4258157960162114,-0.0126321852376897,0.0453703307056857,1.5628
-0.0123088411498345,0.0454565984408847,-0.4152821521018405,0.4306050131035854,-0.4152821521018405,0.4306050131035854,-0.0123088411498345,0.0454565984408847,1.5629
-0.011980905109754,0.0455443021662819,-0.4113243392411792,0.4353562380933214,-0.4113243392411792,0.4353562380933214,-0.011980905109754,0.0455443021662819,1.5630000000000002
-0.0116480928939879,0.0456330964383095,-0.4073099346650469,0.4400687559037803,-0.4073099346650469,0.4400687559037803,-0.0116480928939879,0.0456330964383095,1.5631000000000002
-0.0113101448419829,0.0457226164594164,-0.403239341446267,0.4447418559235098,-0.403239341446267,0.4447418559235098,-0.0113101448419829,0.0457226164594164,1.5632
-0.0109668270421188,0.0458124798112532,-0.3991129724571661,0.4493748321838663,-0.3991129724571661,0.4493748321838663,-0.0109668270421188,0.0458124798112532,1.5633
-0.0106179323932873,0.0459022882568322,-0.3949312502960119,0.4539669835294344,-0.3949312502960119,0.4539669835294344,-0.0106179323932873,0.0459022882568322,1.5634
-0.01026328153843,0.0459916296024192,-0.3906946072087325,0.4585176137860466,-0.3906946072087325,0.4585176137860466,-0.01026328153843,0.0459916296024192,1.5635
-0.0099027236668118,0.0460800796097387,-0.3864034850062336,0.4630260319260301,-0.3864034850062336,0.4630260319260301,-0.0099027236668118,0.0460800796097387,1.5636
-0.0095361371829947,0.0461672039490962,-0.3820583349770489,0.4674915522309716,-0.3820583349770489,0.4674915522309716,-0.0095361371829947,0.0461672039490962,1.5637
-0.0091634302409416,0.0462525601838222,-0.377659617796007,0.4719134944511733,-0.377659617796007,0.4719134944511733,-0.0091634302409416,0.0462525601838222,1.5638
-0.0087845411423462,0.0463356997765682,-0.3732078034286983,0.4762911839621205,-0.3732078034286983,0.4762911839621205,-0.0087845411423462,0.0463356997765682,1.5639
-0.0083994385992456,0.0464161701080589,-0.3687033710320919,0.4806239519175593,-0.3687033710320919,0.4806239519175593,-0.0083994385992456,0.0464161701080589,1.564
-0.0080081218608795,0.0464935164988705,-0.3641468088513934,0.4849111353991703,-0.3641468088513934,0.4849111353991703,-0.0080081218608795,0.0464935164988705,1.5641
-0.0076106207069393,0.0465672842252656,-0.3595386141134079,0.4891520775625806,-0.3595386141134079,0.4891520775625806,-0.0076106207069393,0.0465672842252656,1.5642
-0.0072069953079967,0.0466370205199781,-0.354879292916566,0.4933461277796546,-0.354879292916566,0.4933461277796546,-0.0072069953079967,0.0466370205199781,1.5643
-0.0067973359561559,0.0467022765494463,-0.3501693601178286,0.4974926417769303,-0.3501693601178286,0.4974926417769303,-0.0067973359561559,0.0467022765494463,1.5644
-0.006381762668605,0.0467626093589698,-0.3454093392165768,0.5015909817701744,-0.3454093392165768,0.5015909817701744,-0.006381762668605,0.0467626093589698,1.5645
-0.0059604246676734,0.0468175837778879,-0.3405997622359709,0.5056405165947099,-0.3405997622359709,0.5056405165947099,-0.0059604246676734,0.0468175837778879,1.5646
-0.0055334997412996,0.0468667742770288,-0.3357411696016719,0.5096406218317778,-0.3357411696016719,0.5096406218317778,-0.0055334997412996,0.0468667742770288,1.5647
-0.0051011934883802,0.0469097667712014,-0.3308341100182868,0.5135906799306627,-0.3308341100182868,0.5135906799306627,-0.0051011934883802,0.0469097667712014,1.5648
-0.0046637384538149,0.04694616035984,-0.3258791403438619,0.5174900803264975,-0.3258791403438619,0.5174900803264975,-0.0046637384538149,0.04694616035984,1.5649
-0.0042213931586566,0.0469755689994493,-0.3208768254623871,0.5213382195538868,-0.3208768254623871,0.5213382195538868,-0.0042213931586566,0.0469755689994493,1.565
-0.0037744410303727,0.0469976231017804,-0.3158277381548623,0.5251345013561034,-0.3158277381548623,0.5251345013561034,-0.0037744410303727,0.0469976231017804,1.5651000000000002
-0.0033231892399871,0.0470119710524262,-0.3107324589689121,0.528878336789948,-0.3107324589689121,0.528878336789948,-0.0033231892399871,0.0470119710524262,1.5652
-0.0028679674512629,0.0470182806446052,-0.3055915760871555,0.5325691443263942,-0.3055915760871555,0.5325691443263942,-0.0028679674512629,0.0470182806446052,1.5653
