s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,wavelength_μm
-0.0906888458361806,0.0786030929922247,0.0100812248089278,0.0373800652071274,0.0100812248089278,0.0373800652071274,-0.0906888458361806,0.0786030929922247,1.2637
-0.0893347206160296,0.0800421766599925,0.0103763805888681,0.0374124293877266,0.0103763805888681,0.0374124293877266,-0.0893347206160296,0.0800421766599925,1.2638
-0.08791746642505,0.0814347156052056,0.0106715522768552,0.0374430675357929,0.0106715522768552,0.0374430675357929,-0.08791746642505,0.0814347156052056,1.2639
-0.0864407156931001,0.082775498125859,0.0109666896108988,0.0374720752195907,0.0109666896108988,0.0374720752195907,-0.0864407156931001,0.082775498125859,1.264
-0.084908548588029,0.0840596319754366,0.0112617682998905,0.0374995622379065,0.0112617682998905,0.0374995622379065,-0.084908548588029,0.0840596319754366,1.2641
-0.0833255235807341,0.0852825858472775,0.0115567905018372,0.0375256299518677,0.0115567905018372,0.0375256299518677,-0.0833255235807341,0.0852825858472775,1.2642
-0.0816966679860973,0.0864402910526981,0.0118517655832584,0.0375503604956075,0.0118517655832584,0.0375503604956075,-0.0816966679860973,0.0864402910526981,1.2643
-0.0800273913682358,0.0875292354843989,0.0121466926035952,0.0375738288088315,0.0121466926035952,0.0375738288088315,-0.0800273913682358,0.0875292354843989,1.2644
-0.0783233655926831,0.0885464857689716,0.0124415638733709,0.037596123297361,0.0124415638733709,0.037596123297361,-0.0783233655926831,0.0885464857689716,1.2645
-0.0765904482907789,0.0894896472673099,0.0127363856115986,0.0376173515307005,0.0127363856115986,0.0376173515307005,-0.0765904482907789,0.0894896472673099,1.2646
-0.0748346756911509,0.0903568340910225,0.0130311929066329,0.0376376239419563,0.0130311929066329,0.0376376239419563,-0.0748346756911509,0.0903568340910225,1.2647
-0.0730622723321995,0.0911467041579395,0.0133260424865648,0.0376570326774411,0.0133260424865648,0.0376570326774411,-0.0730622723321995,0.0911467041579395,1.2648
-0.0712796052247446,0.091858536778431,0.013620991161675,0.0376756479801717,0.013620991161675,0.0376756479801717,-0.0712796052247446,0.091858536778431,1.2649
-0.0694930701403074,0.0924922776642139,0.0139160833926835,0.0376935351591327,0.0139160833926835,0.0376935351591327,-0.0694930701403074,0.0924922776642139,1.265
-0.0677089716098324,0.093048506123707,0.0142113612289763,0.0377107726402182,0.0142113612289763,0.0377107726402182,-0.0677089716098324,0.093048506123707,1.2651
-0.0659334649281628,0.0935283584710572,0.0145068852004612,0.0377274505542122,0.0145068852004612,0.0377274505542122,-0.0659334649281628,0.0935283584710572,1.2652
-0.0641725609691339,0.0939334833627829,0.0148027427439306,0.037743650797851,0.0148027427439306,0.037743650797851,-0.0641725609691339,0.0939334833627829,1.2653
-0.0624321271578059,0.0942660635178235,0.0150990344683776,0.0377594298382549,0.0150990344683776,0.0377594298382549,-0.0624321271578059,0.0942660635178235,1.2654
-0.0607178243075839,0.094528859696904,0.0153958528275696,0.037774822459413,0.0153958528275696,0.037774822459413,-0.0607178243075839,0.094528859696904,1.2655
-0.0590349918497109,0.0947252031097189,0.0156932759464476,0.0377898616785118,0.0156932759464476,0.0377898616785118,-0.0590349918497109,0.0947252031097189,1.2656
-0.0573885532660954,0.0948589138663682,0.0159913825893413,0.0378045924509917,0.0159913825893413,0.0378045924509917,-0.0573885532660954,0.0948589138663682,1.2657
-0.055782994513674,0.0949341990821921,0.0162902710520702,0.0378190637686284,0.0162902710520702,0.0378190637686284,-0.055782994513674,0.0949341990821921,1.2658
-0.054222392054007,0.0949556016499364,0.0165900605286399,0.0378333075427992,0.0165900605286399,0.0378333075427992,-0.054222392054007,0.0949556016499364,1.2659
-0.0527104172530322,0.0949280108314907,0.0168908727579183,0.0378473271403504,0.0168908727579183,0.0378473271403504,-0.0527104172530322,0.0949280108314907,1.266
