s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,wavelength_μm
-0.0188916563425455,0.0002554075050104,1.0009170811972463,0.028275373957664,0.9280471318659582,0.0329506367764705,-0.011943300064235,-3.3042878373431525e-05,1.5062
-0.018960107968757,0.0002766616945938,0.9845732933994508,-0.1823346923739143,0.9143153657483386,-0.1624814301119746,-0.0119405440077878,-3.3475895527698e-05,1.5063
-0.0190137502917029,0.0003248301657105,0.9244211116273594,-0.3848021021391242,0.8598985106784455,-0.3506607024883195,-0.0119377800960106,-3.392206584005076e-05,1.5064
-0.0190428395804432,0.000391486514942,0.8231545151344576,-0.5701237994455737,0.7672330484566127,-0.5232183047495281,-0.0119350074766048,-3.4383914111865e-05,1.5065
-0.0190419351004795,0.0004649418818922,0.6852937673441525,-0.730065440325471,0.6404550093114842,-0.6724856050347242,-0.01193222579649,-3.486435136712023e-05,1.5066
-0.0190108626049339,0.0005322921775139,0.5169827250871639,-0.8575265103022301,0.4852145028089478,-0.7918345484689863,-0.0119294352851748,-3.536658074572624e-05,1.5067
-0.0189547553074703,0.0005816822567768,0.3257143850480475,-0.9468546589773548,0.3084231651082416,-0.8759713297334408,-0.011926636820096,-3.589398830085546e-05,1.5068
-0.0188831636550465,0.0006043903567702,0.1199969045340216,-0.9940954422506934,0.1179458439198559,-0.9211704220213112,-0.0119238319721411,-3.645002193504882e-05,1.5069
-0.0188083883564423,0.0005963670516913,-0.0910250802000647,-0.9971665016899316,-0.0777496995705856,-0.9254386517203074,-0.0119210230279436,-3.7038062734925145e-05,1.507
-0.0187433274370747,0.0005589579665992,-0.2979770527477919,-0.9559485197432188,-0.2699694515472408,-0.8886021331246878,-0.0119182129891477,-3.766129294620159e-05,1.5071
-0.0186992136964573,0.0004986820186194,-0.4916710957918118,-0.8722889464623541,-0.4501794052640781,-0.8123123152828523,-0.0119154055483354,-3.832256484123567e-05,1.5072
-0.0186836387915038,0.0004261021560939,-0.6635137432253394,-0.7499183550758146,-0.6103842584525702,-0.6999709903999138,-0.0119126050416327,-3.902427474748854e-05,1.5073
-0.0186992106778067,0.0003539845615369,-0.8058870510876245,-0.5942831850255572,-0.7434817525469688,-0.5565777100753945,-0.0119098163800985,-3.9768246047260206e-05,1.5074
-0.0187430808488039,0.0002950672235977,-0.9124859173188138,-0.4123023896398017,-0.8435769675687191,-0.3885064923919843,-0.0119070449622925,-4.055562470180737e-05,1.5075
-0.0188074259581703,0.0002598277224296,-0.9785966544618108,-0.2120589336252498,-0.9062426898143756,-0.203221827479241,-0.0119042965696591,-4.138679021057071e-05,1.5076
-0.0188808021916862,0.0002546416926161,-1.0013044923710648,-0.002440005710623,-0.9287143865688978,-0.0089466628104122,-0.0119015772487108,-4.226128426659777e-05,1.5077
-0.0189501333329162,0.000280650064555,-0.9796209268789522,0.2072579190797679,-0.9100112288616564,0.1857028373218127,-0.0118988931823649,-4.3177758764508e-05,1.5078
-0.0190029964981641,0.0003335464844808,-0.9145254515725528,0.4077415399053858,-0.8509779326634768,0.3720995339981001,-0.0118962505549037,-4.413394435975734e-05,1.5079
