s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_3@TE0_1@TE0_re,s_3@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,s_3@TE0_2@TE0_re,s_3@TE0_2@TE0_im,s_1@TE0_3@TE0_re,s_1@TE0_3@TE0_im,s_2@TE0_3@TE0_re,s_2@TE0_3@TE0_im,s_3@TE0_3@TE0_re,s_3@TE0_3@TE0_im,wavelength_μm
0.02260607501179,-0.0013770808877354,-0.2063302579423138,0.6214912935988821,-0.2063300802533807,0.6214923914095833,-0.204843072054749,0.6173880156419597,0.1455797504692867,0.0407306638411442,-0.1231454074874034,-0.0360010872222193,-0.204843072054749,0.6173880156419597,-0.1231454074874034,-0.0360010872222193,0.1455797504692867,0.0407306638411442,1.26
0.0219729697674383,-0.0057663390966412,-0.1202319048576142,0.643700254836794,-0.1202315623378644,0.6437012987039988,-0.1192962819399813,0.6394383647989976,0.1508976712409143,0.0128021016458466,-0.1279738488150554,-0.0125746336770049,-0.1192962819399813,0.6394383647989976,-0.1279738488150554,-0.0125746336770049,0.1508976712409143,0.0128021016458466,1.2601
0.0205196720939999,-0.0099718766422331,-0.0319503093690798,0.6540111886961953,-0.0319498164518931,0.6540121533005447,-0.0315824920517283,0.649661606023045,0.1509603225888207,-0.0157182281218436,-0.1284202916913555,0.0114262429109077,-0.0315824920517283,0.649661606023045,-0.1284202916913555,0.0114262429109077,0.1509603225888207,-0.0157182281218436,1.2602
0.0182914129706378,-0.0138403638953903,0.0568704331095633,0.6522497344023163,0.0568710579821079,0.6522505984622896,0.0566636492142651,0.6478859595501735,0.145719533996092,-0.0438578130840301,-0.1244259840943652,0.0351970466751042,0.0566636492142651,0.6478859595501735,-0.1244259840943652,0.0351970466751042,0.145719533996092,-0.0438578130840301,1.2603
0.0153633505506425,-0.0172308232762405,0.1445826043802521,0.6384710300617745,0.1445833402074416,0.6384717768117194,0.1438035941393975,0.6341654960640815,0.1353030616608526,-0.0706406202755574,-0.1160769168847594,0.0579260071454226,0.1438035941393975,0.6341654960640815,-0.1160769168847594,0.0579260071454226,0.1353030616608526,-0.0706406202755574,1.2604
0.0118333684375928,-0.0200192214544475,0.229567555013722,0.6129538258068951,0.2295683791684641,0.6129544429308356,0.2282253640981915,0.6087787071049747,0.1200188348524992,-0.0951196598834142,-0.1036074328400935,0.0788206745433688,0.2282253640981915,0.6087787071049747,-0.1036074328400935,0.0788206745433688,0.1200188348524992,-0.0951196598834142,1.2605
0.0078206494803195,-0.0220984401664375,0.3102636014979801,0.5761933684293534,0.3102644906376727,0.5761938483339831,0.3083765800072592,0.5722217145256968,0.1003474308417965,-0.1164125111389222,-0.0873961388804554,0.097136272881083,0.3083765800072592,0.5722217145256968,-0.0873961388804554,0.097136272881083,0.1003474308417965,-0.1164125111389222,1.2606
0.0034650952642186,-0.0233849509532183,0.3851966083409865,0.5288920993768199,0.3851975398779587,0.5288924389314507,0.3827935046461241,0.5251938944271763,0.0769291271707322,-0.1337295831621462,-0.067957220258932,0.1122012903794766,0.3827935046461241,0.5251938944271763,-0.067957220258932,0.1122012903794766,0.0769291271707322,-0.1337295831621462,1.2607
-0.0010814147252922,-0.0238234451861499,0.4530085831631265,0.4719411091092653,0.4530095361181046,0.4719413085010014,0.4501255438868532,0.4685823592649063,0.0505509465558415,-0.1464040560760729,-0.0459281839344928,0.12344402496333,0.4501255438868532,0.4685823592649063,-0.0459281839344928,0.12344402496333,0.0505509465558415,-0.1464040560760729,1.2608
-0.0056604011067927,-0.0233828494081549,0.512477426205521,0.4063988496804229,0.5124783813019674,0.4063989115936841,0.5091591052730499,0.403442945946138,0.0221227734757776,-0.1539227196585541,-0.0220487096179914,0.1304174781972813,0.5091591052730499,0.403442945946138,-0.0220487096179914,0.1304174781972813,0.0221227734757776,-0.1539227196585541,1.2609
-0.0101043135758477,-0.022056004394616,0.562533590711252,0.333472321938191,0.5625345306787418,0.3334722507957413,0.5588343851583703,0.3309766275536556,-0.0073515469035168,-0.1559474148823231,0.0028658872130214,0.1328160444004035,0.5588343851583703,0.3309766275536556,0.0028658872130214,0.1328160444004035,-0.0073515469035168,-0.1559474148823231,1.261
-0.0142361244032052,-0.0198659185284485,0.6022749348801771,0.2544973991682784,0.6022758439888556,0.2544971997212277,0.5982553782082742,0.2525116709798153,-0.0368027791501341,-0.1523378856392027,0.0279514892578532,0.1304852963669222,0.5982553782082742,0.2525116709798153,0.0279514892578532,0.1304852963669222,-0.0368027791501341,-0.1523378856392027,1.2611
-0.0178721299530199,-0.0168752489032878,0.6309797222541804,0.1709229751249494,0.6309805843287738,0.170922652204318,0.6267062710755203,0.1694921057436545,-0.0651421371860059,-0.1431747766853888,0.0523198235708399,0.1234255797660744,0.6267062710755203,0.1694921057436545,0.0523198235708399,0.1234255797660744,-0.0651421371860059,-0.1431747766853888,1.2612
-0.0208353976282273,-0.0132017718717487,0.6481304074220213,0.0842953808478119,0.6481312047032226,0.0842949414501534,0.6436788695581357,0.0834578661380402,-0.091320340746446,-0.1287580437281284,0.0750759184555245,0.1117966325240763,0.6436788695581357,0.0834578661380402,0.0750759184555245,0.1117966325240763,-0.091320340746446,-0.1287580437281284,1.2613
-0.0229907892359315,-0.009019787430921,0.6534424066033835,-0.0037793523399296,0.6534431211770454,-0.0037798969498727,0.6488975019039278,-0.0039959848344871,-0.1143729222097411,-0.1095816411951248,0.0953413971763765,0.095934658931316,0.6488975019039278,-0.0039959848344871,0.0953413971763765,0.095934658931316,-0.1143729222097411,-0.1095816411951248,1.2614
-0.0242715162158995,-0.0045240814489084,0.6468658926183389,-0.0916908393850527,0.6468665087771576,-0.0916914735326908,0.6423188383016103,-0.0912726425675388,-0.1334470062937352,-0.0863058206520355,0.1123025181110971,0.0763637624601509,0.6423188383016103,-0.0912726425675388,0.1123025181110971,0.0763637624601509,-0.1334470062937352,-0.0863058206520355,1.2615
-0.0246604327975914,0.0001101102157177,0.6285604774955807,-0.1778598280155833,0.6285609833592868,-0.177860532775961,0.6241061619610975,-0.176809188259583,-0.1478205136117059,-0.0597355514364564,0.1252640889726541,0.0537762266711017,0.6241061619610975,-0.176809188259583,0.1252640889726541,0.0537762266711017,-0.1478205136117059,-0.0597355514364564,1.2616
-0.0241555694880211,0.0047249511632732,0.5988794413789413,-0.2607487373914318,0.5988798296293272,-0.2607494921771466,0.5946109260727991,-0.2590855037613707,-0.1569238746335844,-0.0308036412279039,0.133682684382295,0.0289961665063389,0.5946109260727991,-0.2590855037613707,0.133682684382295,0.0289961665063389,-0.1569238746335844,-0.0308036412279039,1.2617
-0.0227678577551557,0.0091565416858378,0.5583703945123655,-0.3388781330475944,0.5583706621848256,-0.3388789171198172,0.5543746457089807,-0.3366367517630969,-0.1603689534974637,-0.0005467620234878,0.1371883738632107,0.002946215263764,0.5543746457089807,-0.3366367517630969,0.1371883738632107,0.002946215263764,-0.1603689534974637,-0.0005467620234878,1.2618
-0.020539644429679,0.0132317413000862,0.5077689091331156,-0.410853910088479,0.5077690569585719,-0.4108547032594315,0.504125848279598,-0.4080810222028985,-0.1579712642166626,0.029933527669748,0.1356036496421664,-0.0233903462846689,0.504125848279598,-0.4080810222028985,0.1356036496421664,-0.0233903462846689,-0.1579712642166626,0.029933527669748,1.2619
-0.0175549621467002,0.0167812323083389,0.4479848049491594,-0.4753884647968706,0.4479848372548844,-0.4753892476798628,0.4447658033322591,-0.4721422094466793,-0.1497574261233152,0.0595101299305318,0.1289505478028093,-0.0490125201067752,0.4447658033322591,-0.4721422094466793,0.1289505478028093,-0.0490125201067752,-0.1497574261233152,0.0595101299305318,1.262
-0.013941996586439,0.019655678236741,0.3800925498879888,-0.5313205253464259,0.3800924748264614,-0.5313212801574088,0.3773581228781105,-0.5276686212861171,-0.1359715399230048,0.087066024343798,0.1174481028827663,-0.0729410930613711,0.3773581228781105,-0.5276686212861171,0.1174481028827663,-0.0729410930613711,-0.1359715399230048,0.087066024343798,1.2621
-0.0098650480632616,0.021746119102371,0.3053169875316738,-0.5776416593615957,0.3053168168145199,-0.5776423712208917,0.3031158134193041,-0.5736585358307102,-0.1170780375794381,0.1115388720864222,0.1015035472947274,-0.0942567249827688,0.3031158134193041,-0.5736585358307102,0.1015035472947274,-0.0942567249827688,-0.1170780375794381,0.1115388720864222,1.2622
-0.0055007338348547,0.022993649020934,0.2250082118637778,-0.6135189434452901,0.2250079597269273,-0.6135196017987729,0.2233774349792728,-0.609283485364463,-0.0937495581379135,0.1319671271901728,0.0816952502987095,-0.112132925188344,0.2233774349792728,-0.609283485364463,0.0816952502987095,-0.112132925188344,-0.0937495581379135,0.1319671271901728,1.2623
-0.0010195419469132,0.0233782955719506,0.1406145471497152,-0.6383092963143369,0.1406142280800544,-0.6383098958634849,0.1395800900275968,-0.6339038627268774,-0.0668491648815434,0.147530885833709,0.0587569786223557,-0.12586251192463,0.1395800900275968,-0.6339038627268774,0.0587569786223557,-0.12586251192463,-0.0668491648815434,0.147530885833709,1.2624
0.0034149979878012,0.0229083462876412,0.0536549290663178,-0.6515707105234669,0.0536545549272345,-0.6515712500069875,0.0532304800940808,-0.6470800247593165,-0.0374049224865493,0.157598554122597,0.0335626014971532,-0.134891990624467,0.0532304800940808,-0.6470800247593165,0.0335626014971532,-0.134891990624467,-0.0374049224865493,0.157598554122597,1.2625
0.0076474070071526,0.0216201355860007,-0.0343110499745702,-0.6530671284464126,-0.0343114706239789,-0.6530676074184218,-0.0341243539407899,-0.6485754169069793,-0.0065613616709556,0.161769969175045,0.0070918903547439,-0.1388615746494007,-0.0341243539407899,-0.6485754169069793,0.0070918903547439,-0.1388615746494007,-0.0065613616709556,0.161769969175045,1.2626
0.0115358214143158,0.0195743556052304,-0.1217082784145204,-0.6427673220772199,-0.1217087380825545,-0.6427677390934333,-0.1209201481352205,-0.6383566288588032,0.0244832570890168,0.1598970108815216,-0.0196234433317181,-0.1376291201381051,-0.1209201481352205,-0.6383566288588032,-0.0196234433317181,-0.1376291201381051,0.0244832570890168,0.1598970108815216,1.2627
0.0149512418341692,0.0168515807945527,-0.2069683174130215,-0.6208467238184648,-0.2069688078051242,-0.6208470775917196,-0.2055993270217341,-0.6165967093298838,0.0545389747754441,0.152082935439647,-0.0455564046102172,-0.1312705705895036,-0.2055993270217341,-0.6165967093298838,-0.0455564046102172,-0.1312705705895036,0.0545389747754441,0.152082935439647,1.2628
0.0177790537254667,0.013555177995751,-0.2885576533115719,-0.5876884826830528,-0.2885581657869106,-0.5876887736495823,-0.2866395649488431,-0.5836735863640128,0.0824792048662605,0.1386628807769919,-0.0697323947920736,-0.1200624376012098,-0.2866395649488431,-0.5836735863640128,-0.0697323947920736,-0.1200624376012098,0.0824792048662605,0.1386628807769919,1.2629
0.0199282243748273,0.0098090269356111,-0.3650064701491178,-0.54387562673268,-0.3650069969283956,-0.5438758572797923,-0.3625790021135944,-0.5401630909630131,0.107277807519555,0.1201737416117988,-0.0912614724272781,-0.1044565854698016,-0.3625790021135944,-0.5401630909630131,-0.0912614724272781,-0.1044565854698016,0.107277807519555,0.1201737416117988,1.263
0.0213336866080363,0.0057478894221296,-0.4349317618990753,-0.4901810305448544,-0.4349322969945061,-0.490181204594617,-0.4320412319062454,-0.486832604383454,0.1280350315299665,0.0973311233167309,-0.1093613566015139,-0.085059826926563,-0.4320412319062454,-0.486832604383454,-0.1093613566015139,-0.085059826926563,0.1280350315299665,0.0973311233167309,1.2631
0.0219534714782081,0.0015148327637186,-0.4970623842200999,-0.4275582410535571,-0.4970629242369525,-0.4275583630684433,-0.4937630911236288,-0.4246288626454186,0.1440090926469274,0.0710059926183244,-0.1233835824357475,-0.0626140196763013,-0.4937630911236288,-0.4246288626454186,-0.1233835824357475,-0.0626140196763013,0.1440090926469274,0.0710059926183244,1.2632
