s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_3@TE0_1@TE0_re,s_3@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,s_3@TE0_2@TE0_re,s_3@TE0_2@TE0_im,s_1@TE0_3@TE0_re,s_1@TE0_3@TE0_im,s_2@TE0_3@TE0_re,s_2@TE0_3@TE0_im,s_3@TE0_3@TE0_re,s_3@TE0_3@TE0_im,wavelength_μm
0.0026005723561083,0.0015487957542423,0.1023755233894463,-0.6656481667604673,0.1019073893698015,-0.6658864297558521,0.1015739908818206,-0.6614645848425228,0.0486262231208136,0.0111146977107508,-0.0453306643317018,-0.0095611682177695,0.1015739908818206,-0.6614645848425228,-0.0453306643317018,-0.0095611682177695,0.0486262231208136,0.0111146977107508,0.47
0.002649567287411,-0.001587909479894,-0.2695080571476875,-0.6173603479945194,-0.2700293994263755,-0.6173120679484083,-0.2679303940527175,-0.613311733035886,0.0441828012983228,-0.0226936390009313,-0.0410754770686687,0.0209873799190408,-0.2679303940527175,-0.613311733035886,-0.0410754770686687,0.0209873799190408,0.0441828012983228,-0.0226936390009313,0.4700999999999999
0.000712278249611,-0.0040518746127938,-0.5578921788144098,-0.3777494397076929,-0.5583063242528192,-0.3774316206395094,-0.5543049993869529,-0.3751240718929254,0.0199312290766196,-0.0462307102328143,-0.0187758713437683,0.0420080953060556,-0.5543049993869529,-0.3751240718929254,-0.0187758713437683,0.0420080953060556,0.0199312290766196,-0.0462307102328143,0.4701999999999999
-0.0023440968978241,-0.0047462408764173,-0.6735185455283714,-0.0211765966439216,-0.673699493129296,-0.0206882801130059,-0.6689803467963941,-0.0209245210654813,-0.0136239450841078,-0.0497165885385642,0.0116817720621268,0.0445012708512626,-0.6689803467963941,-0.0209245210654813,0.0116817720621268,0.0445012708512626,-0.0136239450841078,-0.0497165885385642,0.4703
-0.0051584417900735,-0.0033627273454537,-0.580759046276376,0.3419065855718342,-0.58065280843009,0.3424154272952251,-0.5767691906947857,0.3395730128807335,-0.0422897230677384,-0.0315742450847493,0.0370717653053659,0.0274246008689533,-0.5767691906947857,0.3395730128807335,0.0370717653053659,0.0274246008689533,-0.0422897230677384,-0.0315742450847493,0.4704
-0.0064793123960409,-0.0005152068184633,-0.308504756901671,0.5992350564216595,-0.308144789004399,0.5996092608129381,-0.3064702981067848,0.5950454278606688,-0.0535642269052679,0.0008326773688872,0.0462641639528023,-0.0019180917204367,-0.3064702981067848,0.5950454278606688,0.0462641639528023,-0.0019180917204367,-0.0535642269052679,0.0008326773688872,0.4705
-0.0057181409490572,0.0025337407571509,0.0589481333458746,0.6714425607449572,0.0594516943134935,0.6715684218742153,0.0583125771119029,0.6668401268335603,-0.0418633676348313,0.033616599902337,0.0349401941772726,-0.0307489835859556,0.0583125771119029,0.6668401268335603,0.0349401941772726,-0.0307489835859556,-0.0418633676348313,0.033616599902337,0.4705999999999999
-0.003208906930041,0.0044319547319626,0.4080957926863293,0.5364703735081009,0.4085895302298016,0.5363095906258786,0.4050570458878296,0.5330198241678374,-0.0116516691711946,0.0518938683218764,0.0077682672925701,-0.0461383168999676,0.4050570458878296,0.5330198241678374,0.0077682672925701,-0.0461383168999676,-0.0116516691711946,0.0518938683218764,0.4706999999999999
-6.023659708982828e-05,0.0043359745607553,0.6313280642222995,0.2361906316748247,0.6316614220540665,0.2357917740459524,0.6269627905195432,0.234980362679457,0.0236875027752148,0.0467272328653414,-0.0232371454930049,-0.0408456136407906,0.6269627905195432,0.234980362679457,-0.0232371454930049,-0.0408456136407906,0.0236875027752148,0.0467272328653414,0.4708
0.0023349561445695,0.002284583741404,0.6600636526705914,-0.1367020296356154,0.6601343306957261,-0.1372179042132361,0.6558070273755103,-0.1353776823621939,0.0477407328556581,0.0200095974024092,-0.0439622492888376,-0.0169756903338607,0.6558070273755103,-0.1353776823621939,-0.0439622492888376,-0.0169756903338607,0.0477407328556581,0.0200095974024092,0.4709
0.0029160373209359,-0.0008177646008059,0.4857259634176548,-0.4673872839532789,0.4855111877157772,-0.4678628344517909,0.482891266163266,-0.4640342726330929,0.0491542591894744,-0.0159407420368336,-0.0448241742530836,0.0146870126112143,0.482891266163266,-0.4640342726330929,-0.0448241742530836,0.0146870126112143,0.0491542591894744,-0.0159407420368336,0.471
0.0014246617449501,-0.0036010462203528,0.1621738580585878,-0.6542906109644478,0.1617379993917584,-0.6545797836912255,0.1615797299302387,-0.6500000300853096,0.0274038327553162,-0.0443799955184183,-0.025423217082167,0.0396754194982061,0.1615797299302387,-0.6500000300853096,-0.025423217082167,0.0396754194982061,0.0274038327553162,-0.0443799955184183,0.4710999999999999
-0.0014805516515387,-0.0048365880577887,-0.2110526255788061,-0.6402226071818448,-0.2115768520643191,-0.6402354497572972,-0.209288038208244,-0.6363235076922377,-0.0071338262565193,-0.0524424455084199,0.0052922092959936,0.0467031844074665,-0.209288038208244,-0.6363235076922377,0.0052922092959936,0.0467031844074665,-0.0071338262565193,-0.0524424455084199,0.4711999999999999
-0.0045162155120569,-0.0039815686420241,-0.5194143260119527,-0.4297588697540956,-0.5198659404857673,-0.4294898360610733,-0.5158835150143847,-0.4274264776318375,-0.0386220468683458,-0.0370762588039357,0.0333883975603814,0.0328523448209832,-0.5158835150143847,-0.4274264776318375,0.0333883975603814,0.0328523448209832,-0.0386220468683458,-0.0370762588039357,0.4713
