s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_3@TE0_1@TE0_re,s_3@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,s_3@TE0_2@TE0_re,s_3@TE0_2@TE0_im,s_1@TE0_3@TE0_re,s_1@TE0_3@TE0_im,s_2@TE0_3@TE0_re,s_2@TE0_3@TE0_im,s_3@TE0_3@TE0_re,s_3@TE0_3@TE0_im,wavelength_μm
-0.016208862380663,0.0013977433622322,-0.445550508616147,-0.5356642209104351,-0.4457160134545661,-0.5355248114887327,-0.3966397603712821,-0.4788199529942822,0.0347126097057115,0.1199193279683989,-0.0528055280205943,-0.1162300569225092,-0.3966397603712821,-0.4788199529942822,-0.0528055280205943,-0.1162300569225092,0.0347126097057115,0.1199193279683989,1.5
-0.0161266302760922,0.0010692624578382,-0.4982053772943337,-0.4871382083056631,-0.4983556952575922,-0.4869824993751011,-0.4439345007903301,-0.4356720044780661,0.0510249899796215,0.1110813262197141,-0.06868765691937,-0.1075292273210606,-0.4439345007903301,-0.4356720044780661,-0.06868765691937,-0.1075292273210606,0.0510249899796215,0.1110813262197141,1.5001
-0.0160912589250716,0.0007345343098092,-0.5455995388899986,-0.4334675795034538,-0.5457330712131601,-0.433297219373485,-0.4865561523398706,-0.3878473582662549,0.0659038720553258,0.1000372956277583,-0.0831637570397273,-0.0966797118491702,-0.4865561523398706,-0.3878473582662549,-0.0831637570397273,-0.0966797118491702,0.0659038720553258,0.1000372956277583,1.5002
-0.0161028896862435,0.000400156533766,-0.5872337141774995,-0.3752201669280582,-0.5873490405131446,-0.3750369601874884,-0.524037237351383,-0.3358510486402477,0.0790543960510015,0.0870160502330598,-0.0959464646151519,-0.0839052880489154,-0.524037237351383,-0.3358510486402477,-0.0959464646151519,-0.0839052880489154,0.0790543960510015,0.0870160502330598,1.5003
-0.0161607554873633,7.263635065041265e-05,-0.622669677115189,-0.313011900511964,-0.6227655707719713,-0.3128177887428722,-0.5559651452755481,-0.2802364279089676,0.0902177879159443,0.0722853171324909,-0.1067836241436602,-0.0694677063211073,-0.5559651452755481,-0.2802364279089676,-0.1067836241436602,-0.0694677063211073,0.0902177879159443,0.0722853171324909,1.5004
-0.0162632101922449,-0.0002417291683179,-0.6515348509720286,-0.2475002612874764,-0.6516102920697441,-0.2472973022955647,-0.5819875315418741,-0.2215990460675946,0.0991764477117062,0.056146084534255,-0.1154632672431588,-0.0536611848408494,-0.5819875315418741,-0.2215990460675946,-0.1154632672431588,-0.0536611848408494,0.0991764477117062,0.056146084534255,1.5005
-0.0164077722709171,-0.0005369663038599,-0.6735262024101937,-0.1793772999201476,-0.6735803888050431,-0.1791676457058815,-0.6018169784017496,-0.1605698360766201,0.1057581494401063,0.038926279478067,-0.1218177265749055,-0.0368062450454148,-0.6018169784017496,-0.1605698360766201,-0.1218177265749055,-0.0368062450454148,0.1057581494401063,0.038926279478067,1.5006
-0.0165911815541528,-0.0008075300736115,-0.6884133929732308,-0.109362296030042,-0.6884457488352669,-0.1091481697401942,-0.6152348105391252,-0.0978077100763611,0.10983925915257,0.0209739187974859,-0.1257267922431966,-0.0192430277434196,-0.6152348105391252,-0.0978077100763611,-0.1257267922431966,-0.0192430277434196,0.10983925915257,0.0209739187974859,1.5007
-0.0168094678990227,-0.001048400712444,-0.696041155818209,-0.0381941377395046,-0.6960513377641049,-0.0379778098493001,-0.6220939774553015,-0.0339916912803102,0.111346903117602,0.0026498918629453,-0.1271198426611973,-0.001324244919035,-0.6220939774553015,-0.0339916912803102,-0.1271198426611973,-0.001324244919035,0.111346903117602,0.0026498918629453,1.5008
-0.0170580306267876,-0.0012551702723794,-0.6963308741711682,0.0333764964534412,-0.6963187748845959,0.0335927324676509,-0.6223209377200201,0.0301872786399534,0.110260045849675,-0.0156794564463803,-0.1259769094700968,0.0165920676823237,-0.6223209377200201,0.0301872786399534,-0.1259769094700968,0.0165920676823237,0.110260045849675,-0.0156794564463803,1.5009
-0.017331727633015,-0.001424118422861,-0.689281346776177,0.1045950697282243,-0.6892470960752203,0.1048089219598856,-0.615916506015196,0.0940347070170514,0.1066094675735566,-0.0336497699697466,-0.1223286654740999,0.0341498278417769,-0.615916506015196,0.0940347070170514,-0.1223286654740999,0.0341498278417769,0.1066094675735566,-0.0336497699697466,1.501
-0.0176249730525163,-0.0015522765450308,-0.6749687344256402,0.174711148449086,-0.6749126977643434,0.1749203511065281,-0.602955651131007,0.1568609386388401,0.1004766607802397,-0.0509059821198178,-0.1162553542667077,0.0510020465246241,-0.602955651131007,0.1568609386388401,-0.1162553542667077,0.0510020465246241,0.1004766607802397,-0.0509059821198178,1.5011
-0.0179318423083586,-0.0016374792071335,-0.6535456904015282,0.2429863088737895,-0.6534684648227562,0.2431886465303231,-0.5835862603431706,0.2179894129344603,0.0919916944295315,-0.0671093108729341,-0.1078847087705494,0.0668176702977488,-0.5835862603431706,0.2179894129344603,-0.1078847087705494,0.0668176702977488,0.0919916944295315,-0.0671093108729341,1.5012
-0.0182461832648205,-0.0016784021045838,-0.625239686232492,0.3087019059047064,-0.6251420938146335,0.3088952371857038,-0.5580269115457548,0.2767646447924152,0.0813301206324465,-0.0819437990794076,-0.097388931858866,0.0812879803622567,-0.5580269115457548,0.2767646447924152,-0.097388931858866,0.0812879803622567,0.0813301206324465,-0.0819437990794076,1.5013
-0.0185617320301183,-0.0016745855714266,-0.59035055250862,0.371166622650719,-0.5902336313824083,0.3713489030980481,-0.5265637179183695,0.3325597960355993,0.0687090210633477,-0.0951222697085009,-0.0849808343163158,0.0941324202378963,-0.5265637179183695,0.3325597960355993,-0.0849808343163158,0.0941324202378963,0.0687090210633477,-0.0951222697085009,1.5014
-0.0188722317559237,-0.0016264428445754,-0.5492472625160914,0.4297237222960645,-0.5491122555499831,0.4298930261564868,-0.4895463297713701,0.3847837208563003,0.0543823079294117,-0.1063915876631283,-0.0709092426772944,0.1051037458697792,-0.4895463297713701,0.3847837208563003,-0.0709092426772944,0.1051037458697792,0.0543823079294117,-0.1063915876631283,1.5015
-0.0191715525483854,-0.0015352524031619,-0.5023639940996626,0.4837579272267523,-0.5022123353837993,0.4839124679258761,-0.4473831938035831,0.4328873878888484,0.0386354064967689,-0.1155371440559948,-0.0554538013638224,0.1139924158456791,-0.4473831938035831,0.4328873878888484,-0.0554538013638224,0.1139924158456791,0.0386354064967689,-0.1155371440559948,1.5016
-0.0194538103789808,-0.0014031339240841,-0.4501955123994755,0.5327018545191289,-0.4500288116796024,0.5328400035950381,-0.4005361808885968,0.4763696029389501,0.02177945271197,-0.1223865038798175,-0.0389192998552952,0.1206301640655723,-0.4005361808885968,0.4763696029389501,-0.0389192998552952,0.1206301640655723,0.02177945271197,-0.1223865038798175,1.5017
-0.0197134826857664,-0.0012330076934603,-0.3932919228508548,0.5760419416814913,-0.3931119480901314,0.5761622459725864,-0.3495146995706211,0.5147819785289038,0.0041451406288443,-0.1268121824377627,-0.0216296565922406,0.1248927211976255,-0.3495146995706211,0.5147819785289038,-0.0216296565922406,0.1248927211976255,0.0041451406288443,-0.1268121824377627,1.5018
-0.0199455182103046,-0.0010285376847708,-0.3322528500942866,0.6133238019367612,-0.3320615083600275,0.6134249988369562,-0.2948694138282038,0.5477331182566526,-0.0139236493266028,-0.1287335384643831,-0.0039216875372337,0.1267016733344513,-0.2948694138282038,0.5477331182566526,-0.0039216875372337,0.1267016733344513,-0.0139236493266028,-0.1287335384643831,1.5019
-0.0201454385505739,-0.0007940589435856,-0.2677211041154649,0.6441569542666655,-0.2675204210081658,0.644237984886106,-0.2371856807824877,0.5748920045221836,-0.0320763178119639,-0.1281177915725397,0.0138612203153042,0.1260254654527119,-0.2371856807824877,0.5748920045221836,0.0138612203153042,0.1260254654527119,-0.0320763178119639,-0.1281177915725397,1.502
-0.0203094289410545,-0.0005344903837191,-0.2003759000335771,0.6682188798820528,-0.2001679978901424,0.6682788999738132,-0.177076817452677,0.5959905966373638,-0.049961996774674,-0.1249801878107138,0.0313754205820008,0.122879572900584,-0.177076817452677,0.5959905966373638,0.0313754205820008,0.122879572900584,-0.049961996774674,-0.1249801878107138,1.5021
-0.0204344159089421,-0.0002552345727089,-0.1309257024067086,0.6852583636764716,-0.1307127775241842,0.6852967522194651,-0.1151772961197021,0.6108256620948143,-0.0672358815782241,-0.1193833493786504,0.0482832063521309,0.1173258758856469,-0.1151772961197021,0.6108256620948143,0.0482832063521309,0.1173258758856469,-0.0672358815782241,-0.1193833493786504,1.5022
-0.0205181297063158,3.793346261235532e-05,-0.0601007686895785,0.6950980865165485,-0.0598850678241225,0.6951144518699872,-0.0521359561221224,0.6192598764201299,-0.0835653568717845,-0.1114358529341078,0.0642588106987823,0.1094712798474909,-0.0521359561221224,0.6192598764201299,0.0642588106987823,0.1094712798474909,-0.0835653568717845,-0.1114358529341078,1.5023
-0.0205591497685908,0.0003389859784717,0.0113545304452255,0.6976364418558927,0.0115707340421499,0.697630625429524,0.0113906931937813,0.6212222363463988,-0.0986358400925506,-0.1012900857721042,0.0789941349568774,0.0994656290423712,0.0113906931937813,0.6212222363463988,0.0789941349568774,0.0994656290423712,-0.0986358400925506,-0.1012900857721042,1.5024
-0.0205569318929995,0.0006417680478628,0.0826895339158061,0.6928485580819724,0.0829039646591877,0.6928206354970271,0.0747450173757445,0.616707837011542,-0.1121562771077733,-0.0891394310766939,0.0922041410309204,0.0874989622771507,0.0747450173757445,0.616707837011542,0.0922041410309204,0.0874989622771507,-0.1121562771077733,-0.0891394310766939,1.5025
-0.0205118163423414,0.0009401259034523,0.1531551746130975,0.6807865161306361,0.1533655786795596,0.6807367958732261,0.1372746021971697,0.6057770665939248,-0.1238642329840803,-0.0752148332530636,0.10363185196434,0.0737981593460979,0.1372746021971697,0.6057770665939248,0.10363185196434,0.0737981593460979,-0.1238642329840803,-0.0752148332530636,1.5026
-0.0204250166262633,0.0012280349955762,0.2220118430898124,0.661578760188095,0.2222160121847287,0.6615077797849341,0.1983383648235149,0.5885542715185641,-0.1335305268897448,-0.0597807929786412,0.1130529104677308,0.0586230252919498,0.1983383648235149,0.5885542715185641,0.1130529104677308,0.0586230252919498,-0.1335305268897448,-0.0597807929786412,1.5027
-0.0202985892771475,0.0014997246781308,0.2885371483731087,0.6354287076257227,0.2887329429148658,0.6353372274010406,0.2573124076586456,0.5652259424467478,-0.1409633635801528,-0.0431308400506609,0.1202796480273842,0.0422618581267366,0.2573124076586456,0.5652259424467478,0.1202796480273842,0.0422618581267366,-0.1409633635801528,-0.0431308400506609,1.5028
-0.0201353854786483,0.0017497965596671,0.3520334946580533,0.6026125726479663,0.3522188661346452,0.602501567146537,0.3135956013607295,0.5360384661270822,-0.1460119150453178,-0.0255825312912082,0.1251646178603778,0.0250265450303304,0.3135956013607295,0.5360384661270822,0.1251646178603778,0.0250265450303304,-0.1460119150453178,-0.0255825312912082,1.5029
-0.0199389859014261,0.0019733337879098,0.4118353944193822,0.5634764263488943,0.4120084066832892,0.5633470735327364,0.3666148909507365,0.5012954813460926,-0.1485693051818957,-0.0074720215208812,0.1276035438750923,0.0072472331054606,0.3666148909507365,0.5012954813460926,0.1276035438750923,0.0072472331054606,-0.1485693051818957,-0.0074720215208812,1.503
-0.0197136205290114,0.0021659988559329,0.4673164410798036,0.5184325239140185,0.4674752903633956,0.5182861922662444,0.4158303238799412,0.4613548692332873,-0.1485749485038635,0.0108517414189719,0.1275376356701489,-0.0107333758725578,0.4158303238799412,0.4613548692332873,0.1275376356701489,-0.0107333758725578,-0.1485749485038635,0.0108517414189719,1.5031
-0.0194640755936933,0.0023241179060742,0.5178958678193198,0.4679549374647599,0.5180389012681025,0.4677931711525257,0.4607398012333688,0.4166253996297783,-0.1460161918236858,0.0290331410290958,0.1249552173782491,-0.0285660512521516,0.4607398012333688,0.4166253996297783,0.1249552173782491,-0.0285660512521516,-0.1460161918236858,0.0290331410290958,1.5032
-0.0191955899990851,0.0024447499358751,0.5630446233344174,0.4125745404389714,0.5631703558750052,0.4123990427075483,0.5008835528368241,0.3675630467766795,-0.1409292064927459,0.0467162709753012,0.1198926168169788,-0.0459013155932742,0.5008835528368241,0.3675630467766795,0.1198926168169788,-0.0459013155932742,-0.1409292064927459,0.0467162709753012,1.5033
-0.0189137437419754,0.0025257397574056,0.6022909003476274,0.3528733963629592,0.6023980297284136,0.3526860113499126,0.5358483339862874,0.3146669798421587,-0.1333990792206548,0.0635514924770846,0.112434261979232,-0.0623959074267167,0.5358483339862874,0.3146669798421587,0.112434261979232,-0.0623959074267167,-0.1333990792206548,0.0635514924770846,1.5034
-0.0186243409195838,0.0025657539991774,0.6352250583860135,0.289478611285543,0.6353124782481682,0.2892813044560272,0.5652713360439011,0.2584752274387338,-0.1235590526801639,0.0792020812311075,0.1027119353352775,-0.0777193356203877,0.5652713360439011,0.2584752274387338,0.1027119353352775,-0.0777193356203877,-0.1235590526801639,0.0792020812311075,1.5035
-0.018333289882545,0.0025642998531683,0.661503888714284,0.2230557149564508,0.6615706995745276,0.2228505523736677,0.5888437955749991,0.1995600108948803,-0.1115888738992022,0.0933508602826413,0.0909031435658453,-0.0915604215376523,0.5888437955749991,0.1995600108948803,0.0909031435658453,-0.0915604215376523,-0.1115888738992022,0.0933508602826413,1.5036
-0.0180464830094833,0.0025217266421687,0.6808541762803236,0.154301640974695,0.6808996943307375,0.1540907676279211,0.6063142775353368,0.1385227391905868,-0.0977122195315769,0.1057067002706323,0.0772285718247695,-0.1036337101405028,0.6063142775353368,0.1385227391905868,0.0772285718247695,-0.1036337101405028,-0.0977122195315769,0.1057067002706323,1.5037
-0.0177696784559186,0.0024392106066263,0.6930755210312067,0.0839373804976481,0.6930992846831018,0.0837229979161909,0.617491597917305,0.0759886595794459,-0.082193182863973,0.1160107542809788,0.0619486077925295,-0.1136856171100248,0.617491597917305,0.0759886595794459,0.0619486077925295,-0.1136856171100248,-0.082193182863973,0.1160107542809788,1.5038
-0.0175083860687691,0.0023187235857208,0.6980423888865899,0.0127003877014919,0.6980441630121829,0.0124847310870113,0.622247340970801,0.0126011623478153,-0.0653318279488508,0.1240422824945965,0.0453589416564947,-0.1215001672713975,0.622247340970801,0.0126011623478153,0.0453589416564947,-0.1215001672713975,-0.0653318279488508,0.1240422824945965,1.5039
-0.0172677594902994,0.0021629864966711,0.6957053709640715,-0.0586631821132609,0.6956851488090623,-0.0588778670026465,0.6205179165340047,-0.0509842540375142,-0.0474588412400252,0.1296239133443771,0.0277852733733712,-0.1269041715404992,0.6205179165340047,-0.0509842540375142,0.0277852733733712,-0.1269041715404992,-0.0474588412400252,0.1296239133443771,1.504
-0.0170524963026953,0.0019754087089312,0.6860916381885765,-0.1294063190277397,0.6860496409561686,-0.1296177990090129,0.6123060950619628,-0.1141063399832824,-0.0289293398335921,0.1326261843810124,0.0095771873995701,-0.1297716865901873,0.6123060950619628,-0.1141063399832824,0.0095771873995701,-0.1297716865901873,-0.0289293398335921,0.1326261843810124,1.5041
-0.0168667479005408,0.0017600145760089,0.6693045871481544,-0.1987890059765036,0.6692412612751466,-0.198995083360002,0.597681952572928,-0.1761047425298165,-0.010115926795277,0.1329712087213494,-0.0088987136452349,-0.1300276046619827,0.597681952572928,-0.1761047425298165,-0.0088987136452349,-0.1300276046619827,-0.010115926795277,0.1329712087213494,1.5042
-0.0167140406142419,0.0015213585401415,0.6455226818251291,-0.2660859835551052,0.6454386939904377,-0.2662845186247445,0.5767831558235245,-0.2363268958588745,0.0085988834431578,0.1306353227912131,-0.0272662926838379,-0.1276502313286909,0.5767831558235245,-0.2363268958588745,-0.0272662926838379,-0.1276502313286909,0.0085988834431578,0.1306353227912131,1.5043
-0.0165972094600712,0.0012644303709952,0.6149975045661636,-0.3305943494982095,0.6148937344981424,-0.3307832823378224,0.5498145203073087,-0.2941350886568029,0.0268307147691022,0.1256505886483925,-0.0451478241723424,-0.1226727270623774,0.5498145203073087,-0.2941350886568029,-0.0451478241723424,-0.1226727270623774,0.0268307147691022,0.1256505886483925,1.5044
-0.0165183457199446,0.0009945522509171,0.5780510382410174,-0.3916409120546534,0.5779285694038333,-0.3918182835119701,0.5170467806498672,-0.3489136241125698,0.0442016701178183,0.1181050495923347,-0.0621722187449351,-0.1151833142270169,0.5170467806498672,-0.3489136241125698,-0.0621722187449351,-0.1151833142270169,0.0442016701178183,0.1181050495923347,1.5045
-0.0164787593859316,0.0007172695728015,0.5350722098699645,-0.4485892192947167,0.5349323181287854,-0.4487531908841597,0.4788145248798937,-0.4000759708670105,0.0603487547479491,0.1081416705746887,-0.0779833192041575,-0.1053241840806112,0.4788145248798937,-0.4000759708670105,-0.0779833192041575,-0.1053241840806112,0.0603487547479491,0.1081416705746887,1.5046
-0.0164789572982479,0.0004382374742331,0.4865127339803077,-0.5008461900607509,0.4863568743639308,-0.5009950626190469,0.4355132607559237,-0.4470717879677184,0.0749321558607426,0.0959559340899252,-0.0922480436831146,-0.0932890774687192,0.4355132607559237,-0.4470717879677184,-0.0922480436831146,-0.0932890774687192,0.0749321558607426,0.0959559340899252,1.5047
-0.0165186375627785,0.0001631052836084,0.4328823014871381,-0.5478682768030118,0.4327120931805159,-0.5480005077232185,0.3875956032965216,-0.4893936951578175,0.0876431431087444,0.0817921061350298,-0.1046641434189267,-0.07931955648548,0.3875956032965216,-0.4893936951578175,-0.1046641434189267,-0.07931955648548,0.0876431431087444,0.0817921061350298,1.5048
-0.0165967005578623,-0.0001025988129909,0.3747431668752205,-0.5891670958410121,0.3745603765888193,-0.5892813147235402,0.3355665970343717,-0.526583652804813,0.0982113550695679,0.0659382333890594,-0.1149673438851346,-0.0637000303746033,0.3355665970343717,-0.526583652804813,-0.1149673438851346,-0.0637000303746033,0.0982113550695679,0.0659382333890594,1.5049
