s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_3@TE0_1@TE0_re,s_3@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,s_3@TE0_2@TE0_re,s_3@TE0_2@TE0_im,s_1@TE0_3@TE0_re,s_1@TE0_3@TE0_im,s_2@TE0_3@TE0_re,s_2@TE0_3@TE0_im,s_3@TE0_3@TE0_re,s_3@TE0_3@TE0_im,wavelength_μm
-0.0042618629590576,-0.0009014490563302,0.0993746348094099,-0.6856074570415803,0.0993815981283241,-0.6856063785728694,0.09888435184849,-0.683995101838173,-0.0378734946855358,-0.0131895879756996,0.0344885190276687,0.0120994256984779,0.09888435184849,-0.683995101838173,0.0344885190276687,0.0120994256984779,-0.0378734946855358,-0.0131895879756996,0.7353999999999999
-0.0044001905208506,-0.0001741398359976,-0.0499887469654666,-0.6909979980463563,-0.0499817544643903,-0.6909984277336465,-0.0501099585045528,-0.6893153658066009,-0.040060296634966,-0.0033314955960913,0.0364464831776399,0.002755253604154,-0.0501099585045528,-0.6893153658066009,0.0364464831776399,0.002755253604154,-0.040060296634966,-0.0033314955960913,0.7354999999999999
-0.0043432984367475,0.000564612265885,-0.1969998358932906,-0.6642377062553918,-0.1969931355804394,-0.6642396069359461,-0.1967458991697556,-0.6625707850387624,-0.0396182838134709,0.006756076720763,0.0359183256528282,-0.0067751943838158,-0.1967458991697556,-0.6625707850387624,0.0359183256528282,-0.0067751943838158,-0.0396182838134709,0.006756076720763,0.7356
-0.0040949860046258,0.0012635132724365,-0.3348239073871742,-0.6065942367494019,-0.3348178034539122,-0.6065975039125668,-0.3342095688391211,-0.6050275334421913,-0.0365787251409051,0.0163846802841074,0.0329417135896182,-0.0158422076046158,-0.3342095688391211,-0.6050275334421913,0.0329417135896182,-0.0158422076046158,-0.0365787251409051,0.0163846802841074,0.7357
-0.0036722591240592,0.0018740609992302,-0.4570619107057815,-0.5207690479474003,-0.4570566762990349,-0.5207735153458701,-0.4561213329975578,-0.5193802320909734,-0.0311498860994242,0.0248978771731554,0.0277210168237033,-0.0238283941049933,-0.4561213329975578,-0.5193802320909734,0.0277210168237033,-0.0238283941049933,-0.0311498860994242,0.0248978771731554,0.7358
-0.0031041361444166,0.0023538769444224,-0.558046938375786,-0.4107693054321014,-0.5580428033335328,-0.4107747534920986,-0.5568308226341498,-0.4096246581598428,-0.0237025697980517,0.0317158654193441,0.0206131352909221,-0.030190627385655,-0.5568308226341498,-0.4096246581598428,0.0206131352909221,-0.030190627385655,-0.0237025697980517,0.0317158654193441,0.7359
-0.0024296308166527,0.0026696087400243,-0.6331060062238112,-0.2817194689346581,-0.6331031469637057,-0.281725635540981,-0.6316776633765478,-0.2808705538120483,-0.0147446445558244,0.036374807671797,0.01210299498955,-0.0344968669690877,-0.6316776633765478,-0.2808705538120483,0.01210299498955,-0.0344968669690877,-0.0147446445558244,0.036374807671797,0.736
-0.0016950536466687,0.0027992046317592,-0.6787750995961322,-0.1396214768586328,-0.6787736316024331,-0.1396280699845419,-0.6772060013508855,-0.1391032386605057,-0.0048863077863187,0.038558209585977,0.0027703937451552,-0.0364553687613826,-0.6772060013508855,-0.1391032386605057,0.0027703937451552,-0.0364553687613826,-0.0048863077863187,0.038558209585977,0.7361
-0.0009508195608879,0.0027334054500389,-0.6929576472540612,0.0089252050023393,-0.6929576204813884,0.0089184934302166,-0.6913229958353562,0.0090949388531166,0.0052015416627102,0.0381182352894947,-0.0067495408092938,-0.0359343186024475,-0.6913229958353562,0.0090949388531166,-0.0067495408092938,-0.0359343186024475,0.0052015416627102,0.0381182352894947,0.7362
-0.0002479832207516,0.0024763541130269,-0.6750192374567405,0.1570305813606234,-0.6750206348291996,0.1570240610225092,-0.6733940030067418,0.156850426359189,0.0148329873181724,0.0350855301886394,-0.0158095890932607,-0.0329705718725754,-0.6733940030067418,0.156850426359189,-0.0158095890932607,-0.0329705718725754,0.0148329873181724,0.0350855301886394,0.7363
0.0003652587363683,0.002045284017355,-0.6258143669614741,0.2978338721063287,-0.6258171059988847,0.2978278399535595,-0.6242700768249254,0.2973174060384606,0.0233537270721325,0.0296669012964215,-0.0237944327297153,-0.027766920978427,-0.6242700768249254,0.2973174060384606,-0.0237944327297153,-0.027766920978427,0.0233537270721325,0.0296669012964215,0.7363999999999999
0.0008468579939121,0.0014693114145805,-0.5476441746733357,0.4248211591499148,-0.5476481121300704,0.4248158858388813,-0.5462465392403009,0.4239950474531649,0.0301854829475081,0.0222310303477227,-0.0301624125881852,-0.0206780918712103,-0.5462465392403009,0.4239950474531649,-0.0301624125881852,-0.0206780918712103,0.0301854829475081,0.0222310303477227,0.7364999999999999
