s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,wavelength_μm
0.0461459281540966,-0.0520377688591466,0.0990997257327251,0.4908259157461102,0.0990997257327251,0.4908259157461102,0.0461459281540966,-0.0520377688591466,0.6352
0.0447291089029761,-0.0534420171945136,0.1111506740660335,0.4888640355606929,0.1111506740660335,0.4888640355606929,0.0447291089029761,-0.0534420171945136,0.6353
0.0432695042515866,-0.054808014009606,0.1231579830378708,0.4866004476745888,0.1231579830378708,0.4866004476745888,0.0432695042515866,-0.054808014009606,0.6354
0.0417681316889533,-0.0561343789827196,0.1351139055171168,0.4840363204024511,0.1351139055171168,0.4840363204024511,0.0417681316889533,-0.0561343789827196,0.6355
0.0402260555828088,-0.0574197583744929,0.1470107324167106,0.4811730271773772,0.1470107324167106,0.4811730271773772,0.0402260555828088,-0.0574197583744929,0.6355999999999999
0.0386443864976436,-0.0586628265928777,0.1588407983121591,0.4780121451285863,0.1588407983121591,0.4780121451285863,0.0386443864976436,-0.0586628265928777,0.6356999999999999
0.0370242804750031,-0.0598622877416626,0.1705964870031893,0.4745554535002008,0.1705964870031893,0.4745554535002008,0.0370242804750031,-0.0598622877416626,0.6357999999999999
0.0353669382762645,-0.0610168771537624,0.1822702370134327,0.4708049319136209,0.1822702370134327,0.4708049319136209,0.0353669382762645,-0.0610168771537624,0.6358999999999999
0.0336736045875994,-0.0621253629105409,0.1938545470241987,0.4667627584758866,0.1938545470241987,0.4667627584758866,0.0336736045875994,-0.0621253629105409,0.6359999999999999
0.0319455671866134,-0.0631865473482334,0.205341981237606,0.462431307736719,0.205341981237606,0.462431307736719,0.0319455671866134,-0.0631865473482334,0.6361
0.0301841560697232,-0.0641992685524496,0.2167251746650218,0.4578131484969261,0.2167251746650218,0.4578131484969261,0.0301841560697232,-0.0641992685524496,0.6362
0.0283907425390549,-0.0651624018415367,0.2279968383366409,0.4529110414710129,0.2279968383366409,0.4529110414710129,0.0283907425390549,-0.0651624018415367,0.6363
0.0265667382473477,-0.0660748612393379,0.23914976442822,0.4477279368069235,0.23914976442822,0.4477279368069235,0.0265667382473477,-0.0660748612393379,0.6364
0.0247135941991497,-0.0669356009375433,0.250176831300774,0.4422669714660825,0.250176831300774,0.4422669714660825,0.0247135941991497,-0.0669356009375433,0.6365
0.0228327997062171,-0.0677436167477359,0.2610710084499333,0.4365314664666604,0.2610710084499333,0.4365314664666604,0.0228327997062171,-0.0677436167477359,0.6365999999999999
0.0209258812950857,-0.0684979475425728,0.2718253613606424,0.4305249239935981,0.2718253613606424,0.4305249239935981,0.0209258812950857,-0.0684979475425728,0.6366999999999999
0.0189944015643511,-0.0691976766855191,0.2824330562642664,0.4242510243784061,0.2824330562642664,0.4242510243784061,0.0189944015643511,-0.0691976766855191,0.6367999999999999
