830	0.00146
824.354	0.00182
818.784	0.00482
813.289	0.01582
807.867	0.02666
802.517	0.03349
797.237	0.04915
792.026	0.07007
786.883	0.09205
781.806	0.12277
776.795	0.14211
771.847	0.14053
766.962	0.14241
762.138	0.1392
757.375	0.11188
752.671	0.08024
748.025	0.05769
743.436	0.03826
738.902	0.0231
734.424	0.01321
730	0.00656
