830	0.00111
824.354	0.00244
818.784	0.00647
813.289	0.01141
807.867	0.0179
802.517	0.02886
797.237	0.04539
792.026	0.06768
786.883	0.09497
781.806	0.12282
776.795	0.14506
771.847	0.15762
766.962	0.159
762.138	0.14978
757.375	0.132
752.671	0.10875
748.025	0.08383
743.436	0.06014
738.902	0.03953
734.424	0.02351
730	0.01257
