570	9.74565E-5
564	6.20663E-4
558.125	0.00351
552.371	0.01027
546.735	0.0112
541.212	0.01444
535.8	0.02027
530.495	0.04986
525.294	0.117
520.194	0.22145
515.192	0.2458
510.286	0.20001
505.472	0.1418
500.748	0.09129
496.111	0.04474
491.56	0.01313
487.091	0.00219
482.703	2.55463E-4
478.393	2.93222E-4
474.159	3.61757E-4
470	1.79938E-4
