688	4.10998E-4
682.199	0.00268
676.495	0.00362
670.886	0.00735
665.368	0.01125
659.941	0.01169
654.602	0.0173
649.348	0.04069
644.178	0.07492
639.09	0.15231
634.082	0.1871
629.151	0.16272
624.296	0.1698
619.516	0.12696
614.809	0.08786
610.172	0.05158
605.605	0.02393
601.105	0.00936
596.673	0.00234
592.305	4.80526E-4
588	1.44015E-5
