s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,wavelength_μm
-0.0013705172237108,9.117924324330812e-05,-0.97956726022065,-0.1589821338485336,-0.97956726022065,-0.1589821338485336,-0.0013705172237108,9.117924324330812e-05,1.26
-0.0013662410712433,8.023910845349255e-05,-0.9843749485274192,-0.1258145651083808,-0.9843749485274192,-0.1258145651083808,-0.0013662410712433,8.023910845349255e-05,1.2601
-0.0013626959081429,6.908601395021137e-05,-0.9880594409135518,-0.0925089294444829,-0.9880594409135518,-0.0925089294444829,-0.0013626959081429,6.908601395021137e-05,1.2602
-0.0013598922275998,5.776759055398204e-05,-0.9906170759010908,-0.0591032581306642,-0.9906170759010908,-0.0591032581306642,-0.0013598922275998,5.776759055398204e-05,1.2603
-0.0013578374347272,4.633192318182127e-05,-0.9920454791427432,-0.0256356661778711,-0.9920454791427432,-0.0256356661778711,-0.0013578374347272,4.633192318182127e-05,1.2604
-0.0013565358319561,3.48273513993072e-05,-0.9923435646979908,0.0078556911900609,-0.9923435646979908,0.0078556911900609,-0.0013565358319561,3.48273513993072e-05,1.2605
-0.0013559886176202,2.3302270149883344e-05,-0.9915115348375276,0.0413326620435189,-0.9915115348375276,0.0413326620435189,-0.0013559886176202,2.3302270149883344e-05,1.2606
-0.0013561938969477,1.180493129583614e-05,-0.9895508783817716,0.07475714118893,-0.9895508783817716,0.07475714118893,-0.0013561938969477,1.180493129583614e-05,1.2607
-0.001357146705854,3.832467837393522e-07,-0.9864643675767948,0.1080911134962395,-0.9864643675767948,0.1080911134962395,-0.001357146705854,3.832467837393522e-07,1.2608
-0.001358839047099,-1.0915405633000069e-05,-0.9822560535133034,0.1412966970611552,-0.9822560535133034,0.1412966970611552,-0.001358839047099,-1.0915405633000069e-05,1.2609
-0.0013612599387355,-2.204437348987779e-05,-0.9769312600976756,0.1743361861549423,-0.9769312600976756,0.1743361861549423,-0.0013612599387355,-2.204437348987779e-05,1.261
-0.0013643954745683,-3.295791655504948e-05,-0.97049657658145,0.2071720939120523,-0.97049657658145,0.2071720939120523,-0.0013643954745683,-3.295791655504948e-05,1.2611
-0.0013682288960067,-4.361138925481068e-05,-0.9629598486664026,0.2397671947094857,-0.9629598486664026,0.2397671947094857,-0.0013682288960067,-4.361138925481068e-05,1.2612
-0.0013727406755869,-5.39614173014441e-05,-0.954330168189036,0.272084566187063,-0.954330168189036,0.272084566187063,-0.0013727406755869,-5.39614173014441e-05,1.2613
-0.00137790861106,-6.396606838563475e-05,-0.944617861406976,0.3040876308637742,-0.944617861406976,0.3040876308637742,-0.00137790861106,-6.396606838563475e-05,1.2614
-0.0013837079300329,-7.358501593363177e-05,-0.933834475897872,0.3357401973040745,-0.933834475897872,0.3357401973040745,-0.0013837079300329,-7.358501593363177e-05,1.2615
-0.0013901114046316,-8.277969533650921e-05,-0.9219927660895324,0.3670065007849135,-0.9219927660895324,0.3670065007849135,-0.0013901114046316,-8.277969533650921e-05,1.2616
-0.0013970894752878,-9.15134522771253e-05,-0.9091066774419232,0.397851243422828,-0.9091066774419232,0.397851243422828,-0.0013970894752878,-9.15134522771253e-05,1.2617
-0.0014046103837617,-9.9751682217967e-05,-0.8951913292966512,0.4282396337119,-0.8951913292966512,0.4282396337119,-0.0014046103837617,-9.9751682217967e-05,1.2618
