s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_3@TE0_1@TE0_re,s_3@TE0_1@TE0_im,s_4@TE0_1@TE0_re,s_4@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,s_3@TE0_2@TE0_re,s_3@TE0_2@TE0_im,s_4@TE0_2@TE0_re,s_4@TE0_2@TE0_im,s_1@TE0_3@TE0_re,s_1@TE0_3@TE0_im,s_2@TE0_3@TE0_re,s_2@TE0_3@TE0_im,s_3@TE0_3@TE0_re,s_3@TE0_3@TE0_im,s_4@TE0_3@TE0_re,s_4@TE0_3@TE0_im,s_1@TE0_4@TE0_re,s_1@TE0_4@TE0_im,s_2@TE0_4@TE0_re,s_2@TE0_4@TE0_im,s_3@TE0_4@TE0_re,s_3@TE0_4@TE0_im,s_4@TE0_4@TE0_re,s_4@TE0_4@TE0_im,wavelength_μm
-0.00312449754963,0.0075570125207552,0.0001419779708055,0.0026944934790101,-0.9421412698790772,0.2311019129803026,-0.0001417455991906,-0.0026948139264299,0.0001419779708055,0.0026944934790101,-0.00312449754963,0.0075570125207552,-0.0001417455991906,-0.0026948139264299,-0.9421412698790772,0.2311019129803026,-0.9421412698790772,0.2311019129803026,-0.0001417455991906,-0.0026948139264299,-0.00312449754963,0.0075570125207552,0.0001419779708055,0.0026944934790101,-0.0001417455991906,-0.0026948139264299,-0.9421412698790772,0.2311019129803026,0.0001419779708055,0.0026944934790101,-0.00312449754963,0.0075570125207552,1.26
-0.0030613173175672,0.007581304001818,0.0001637167878389,0.0026901625056613,-0.9406502200586594,0.2371268127864563,-0.0001634872631513,-0.0026904861841537,0.0001637167878389,0.0026901625056613,-0.0030613173175672,0.007581304001818,-0.0001634872631513,-0.0026904861841537,-0.9406502200586594,0.2371268127864563,-0.9406502200586594,0.2371268127864563,-0.0001634872631513,-0.0026904861841537,-0.0030613173175672,0.007581304001818,0.0001637167878389,0.0026901625056613,-0.0001634872631513,-0.0026904861841537,-0.9406502200586594,0.2371268127864563,0.0001637167878389,0.0026901625056613,-0.0030613173175672,0.007581304001818,1.2601
-0.0029978691258785,0.0076051442519177,0.0001853994220952,0.0026856614789673,-0.939120885128144,0.2431411610607883,-0.000185172779992,-0.0026859883592126,0.0001853994220952,0.0026856614789673,-0.0029978691258785,0.0076051442519177,-0.000185172779992,-0.0026859883592126,-0.939120885128144,0.2431411610607883,-0.939120885128144,0.2431411610607883,-0.000185172779992,-0.0026859883592126,-0.0029978691258785,0.0076051442519177,0.0001853994220952,0.0026856614789673,-0.000185172779992,-0.0026859883592126,-0.939120885128144,0.2431411610607883,0.0001853994220952,0.0026856614789673,-0.0029978691258785,0.0076051442519177,1.2602
-0.0029341561253658,0.0076285306263657,0.0002070245287724,0.0026809910194949,-0.9375533448424868,0.2491447163101045,-0.0002068008046031,-0.0026813210718885,0.0002070245287724,0.0026809910194949,-0.0029341561253658,0.0076285306263657,-0.0002068008046031,-0.0026813210718885,-0.9375533448424868,0.2491447163101045,-0.9375533448424868,0.2491447163101045,-0.0002068008046031,-0.0026813210718885,-0.0029341561253658,0.0076285306263657,0.0002070245287724,0.0026809910194949,-0.0002068008046031,-0.0026813210718885,-0.9375533448424868,0.2491447163101045,0.0002070245287724,0.0026809910194949,-0.0029341561253658,0.0076285306263657,1.2603
-0.0028701814928583,0.0076514605007931,0.0002285907698848,0.002676151759488,-0.9359476804695406,0.2551372376617837,-0.0002283699987173,-0.0026764849542411,0.0002285907698848,0.002676151759488,-0.0028701814928583,0.0076514605007931,-0.0002283699987173,-0.0026764849542411,-0.9359476804695406,0.2551372376617837,-0.9359476804695406,0.2551372376617837,-0.0002283699987173,-0.0026764849542411,-0.0028701814928583,0.0076514605007931,0.0002285907698848,0.002676151759488,-0.0002283699987173,-0.0026764849542411,-0.9359476804695406,0.2551372376617837,0.0002285907698848,0.002676151759488,-0.0028701814928583,0.0076514605007931,1.2604
-0.0028059484311403,0.0076739312714548,0.0002500968141267,0.0026711443420301,-0.9343039747706984,0.2611184848795813,-0.0002498790306421,-0.0026714806488319,0.0002500968141267,0.0026711443420301,-0.0028059484311403,0.0076739312714548,-0.0002498790306421,-0.0026714806488319,-0.9343039747706984,0.2611184848795813,-0.9343039747706984,0.2611184848795813,-0.0002498790306421,-0.0026714806488319,-0.0028059484311403,0.0076739312714548,0.0002500968141267,0.0026711443420301,-0.0002498790306421,-0.0026714806488319,-0.9343039747706984,0.2611184848795813,0.0002500968141267,0.0026711443420301,-0.0028059484311403,0.0076739312714548,1.2605
-0.0027414601688327,0.0076959403554423,0.0002715413367954,0.0026659694204146,-0.9326223120201708,0.2670882183620487,-0.000271326575392,-0.0026663088087944,0.0002715413367954,0.0026659694204146,-0.0027414601688327,0.0076959403554423,-0.000271326575392,-0.0026663088087944,-0.9326223120201708,0.2670882183620487,-0.9326223120201708,0.2670882183620487,-0.000271326575392,-0.0026663088087944,-0.0027414601688327,0.0076959403554423,0.0002715413367954,0.0026659694204146,-0.000271326575392,-0.0026663088087944,-0.9326223120201708,0.2670882183620487,0.0002715413367954,0.0026659694204146,-0.0027414601688327,0.0076959403554423,1.2606
-0.0026767199602659,0.0077174851910164,0.0002929230203695,0.0026606276596715,-0.93090277797698,0.2730461991620755,-0.0002927113149553,-0.0026609700983319,0.0002929230203695,0.0026606276596715,-0.0026767199602659,0.0077174851910164,-0.0002927113149553,-0.0026609700983319,-0.93090277797698,0.2730461991620755,-0.93090277797698,0.2730461991620755,-0.0002927113149553,-0.0026609700983319,-0.0026767199602659,0.0077174851910164,0.0002929230203695,0.0026606276596715,-0.0002927113149553,-0.0026609700983319,-0.93090277797698,0.2730461991620755,0.0002929230203695,0.0026606276596715,-0.0026767199602659,0.0077174851910164,1.2607
-0.0026117310853979,0.0077385632378146,0.0003142405539785,0.0026551197344553,-0.9291454598859066,0.278992188993271,-0.0003140319383173,-0.0026554651924172,0.0003142405539785,0.0026551197344553,-0.0026117310853979,0.0077385632378146,-0.0003140319383173,-0.0026554651924172,-0.9291454598859066,0.278992188993271,-0.9291454598859066,0.278992188993271,-0.0003140319383173,-0.0026554651924172,-0.0026117310853979,0.0077385632378146,0.0003142405539785,0.0026551197344553,-0.0003140319383173,-0.0026554651924172,-0.9291454598859066,0.278992188993271,0.0003142405539785,0.0026551197344553,-0.0026117310853979,0.0077385632378146,1.2608
-0.0025464968496617,0.0077591719771619,0.0003354926340994,0.0026494463309507,-0.9273504464821708,0.2849259502349265,-0.0003352871414993,-0.0026497947765507,0.0003354926340994,0.0026494463309507,-0.0025464968496617,0.0077591719771619,-0.0003352871414993,-0.0026497947765507,-0.9273504464821708,0.2849259502349265,-0.9273504464821708,0.2849259502349265,-0.0003352871414993,-0.0026497947765507,-0.0025464968496617,0.0077591719771619,0.0003354926340994,0.0026494463309507,-0.0003352871414993,-0.0026497947765507,-0.9273504464821708,0.2849259502349265,0.0003354926340994,0.0026494463309507,-0.0025464968496617,0.0077591719771619,1.2609
