1500	0.4781	0.4781
1505	0.48115	0.48115
1510	0.48387	0.48387
1515	0.48626	0.48626
1520	0.48831	0.48831
1525	0.49002	0.49002
1530	0.49139	0.49139
1535	0.49244	0.49244
1540	0.49317	0.49317
1545	0.49359	0.49359
1550	0.4937	0.4937
1555	0.49352	0.49352
1560	0.49306	0.49306
1565	0.49232	0.49232
1570	0.49133	0.49133
1575	0.49008	0.49008
1580	0.48858	0.48858
1585	0.48685	0.48685
1590	0.48489	0.48489
1595	0.48271	0.48271
1600	0.48033	0.48033
